date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus
29/07/2009,1.2249,1.8987,1.0881,6.8314,5.3051,7.7495,48.25,95.13,1243.80,3.5310,13.270,1.5288,6.2621,1.4465,7.8950,114.820,7.5021,1.0882,32.860,34.020,0.6105,2.145
30/07/2009,1.2089,1.8780,1.0814,6.8321,5.2929,7.7500,48.35,95.67,1230.50,3.5290,13.221,1.5312,6.2274,1.4430,7.7930,114.820,7.4131,1.0894,32.800,34.050,0.6067,2.145
31/07/2009,1.1992,1.8653,1.0791,6.8319,5.2146,7.7500,47.91,94.54,1222.20,3.5200,13.203,1.5140,6.1147,1.4390,7.8125,114.750,7.2171,1.0668,32.800,34.010,0.5983,2.145
03/08/2009,1.1865,1.8353,1.0650,6.8308,5.1650,7.7500,47.40,95.23,1214.00,3.5050,13.131,1.4963,6.0120,1.4323,7.7210,114.800,7.0895,1.0578,32.800,34.010,0.5898,2.145
04/08/2009,1.1874,1.8326,1.0685,6.8302,5.1695,7.7500,47.46,95.41,1219.90,3.4920,13.103,1.4990,6.0411,1.4325,7.8500,114.800,7.1522,1.0605,32.650,33.960,0.5906,2.145
05/08/2009,1.1927,1.8291,1.0722,6.8307,5.1735,7.7501,47.27,94.98,1225.50,3.4950,13.110,1.4877,6.0264,1.4340,7.9488,114.270,7.1521,1.0630,32.710,33.960,0.5890,2.145
06/08/2009,1.1909,1.8304,1.0760,6.8312,5.1844,7.7502,47.52,95.56,1225.00,3.4880,12.997,1.4903,6.0454,1.4360,8.0700,114.820,7.1478,1.0658,32.730,33.970,0.5962,2.145
07/08/2009,1.1946,1.8211,1.0838,6.8316,5.2497,7.7503,47.72,97.65,1224.00,3.4980,12.931,1.4872,6.1236,1.4400,8.0095,114.810,7.1771,1.0826,32.750,33.980,0.5999,2.145
10/08/2009,1.1937,1.8435,1.0848,6.8341,5.2637,7.7500,47.70,97.23,1227.60,3.5020,12.919,1.4802,6.1920,1.4422,8.0725,114.820,7.2580,1.0855,32.780,34.010,0.6065,2.145
11/08/2009,1.2054,1.8530,1.0987,6.8349,5.2642,7.7500,47.88,95.94,1242.70,3.5080,12.993,1.4957,6.2431,1.4478,8.1525,114.810,7.3336,1.0825,32.910,34.030,0.6060,2.145
12/08/2009,1.2000,1.8318,1.0875,6.8349,5.2353,7.7508,48.22,96.16,1242.00,3.5280,12.967,1.4870,6.1007,1.4430,8.0700,114.810,7.1957,1.0765,32.830,34.070,0.6047,2.145
13/08/2009,1.1910,1.8340,1.0881,6.8336,5.2119,7.7507,48.11,95.46,1237.20,3.5120,12.871,1.4756,6.0387,1.4425,8.0567,114.690,7.1441,1.0715,32.876,34.030,0.6031,
14/08/2009,1.2015,1.8440,1.0973,6.8341,5.2339,7.7506,48.18,94.64,1239.50,3.5150,12.880,1.4758,6.0768,1.4448,8.0621,114.880,7.1899,1.0719,32.900,34.020,0.6050,2.145
17/08/2009,1.2145,1.8665,1.1077,6.8358,5.2831,7.7508,48.82,94.33,1258.50,3.5400,12.985,1.4959,6.1835,1.4505,8.1456,114.730,7.2829,1.0787,32.980,34.040,0.6126,2.145
18/08/2009,1.2194,1.8683,1.1097,6.8337,5.2876,7.7514,48.79,94.72,1246.40,3.5370,12.960,1.4896,6.1695,1.4510,8.0723,114.560,7.2798,1.0795,32.953,34.040,0.6091,
19/08/2009,1.2058,1.8325,1.0968,6.8340,5.2173,7.7516,48.70,93.87,1251.40,3.5440,12.882,1.4819,6.0481,1.4487,7.9875,114.600,7.1776,1.0630,33.020,34.030,0.6040,2.145
20/08/2009,1.2037,1.8453,1.0902,6.8317,5.2287,7.7511,48.58,94.12,1245.50,3.5250,12.868,1.4802,6.0287,1.4451,7.9050,114.650,7.1599,1.0659,32.890,34.010,0.6063,2.145
21/08/2009,1.1977,1.8297,1.0799,6.8313,5.2023,7.7512,48.43,94.60,1242.50,3.5185,12.820,1.4643,6.0054,1.4392,7.7872,114.730,7.0257,1.0613,32.840,33.990,0.6060,2.145
24/08/2009,1.1895,1.8333,1.0740,6.8308,5.1969,7.7501,48.50,94.47,1240.50,3.5080,12.847,1.4526,5.9890,1.4412,7.7805,114.730,7.0353,1.0606,32.790,34.000,0.6091,2.145
25/08/2009,1.1888,1.8300,1.0727,6.8318,5.1859,7.7504,48.76,94.28,1247.80,3.5170,12.872,1.4514,6.0022,1.4408,7.7696,114.690,7.0303,1.0575,32.916,34.010,0.6086,
26/08/2009,1.2088,1.8672,1.0988,6.8309,5.2292,7.7508,48.90,94.25,1248.80,3.5230,13.159,1.4710,6.0784,1.4459,7.8795,114.750,7.1331,1.0697,32.970,34.000,0.6160,2.145
27/08/2009,1.1969,1.8810,1.0961,6.8316,5.2147,7.7511,48.81,93.57,1247.30,3.5320,13.237,1.4652,6.0724,1.4448,7.8685,114.710,7.1411,1.0667,32.900,34.000,0.6168,2.145
28/08/2009,1.1869,1.8730,1.0875,6.8300,5.1835,7.7507,48.52,93.55,1244.80,3.5200,13.267,1.4558,5.9981,1.4381,7.7665,114.650,7.0634,1.0560,32.880,33.990,0.6123,2.145
31/08/2009,1.1850,1.8700,1.0967,6.8299,5.1858,7.7505,48.83,92.82,1248.00,3.5200,13.336,1.4586,6.0051,1.4414,7.7780,114.700,7.1105,1.0569,32.910,34.010,0.6130,2.145
01/09/2009,1.2039,1.8936,1.1028,6.8295,5.2285,7.7507,49.05,93.09,1245.00,3.5250,13.573,1.4719,6.0686,1.4440,7.8700,114.650,7.2470,1.0653,32.900,34.000,0.6185,2.145
02/09/2009,1.2015,1.8936,1.1060,6.8303,5.2233,7.7514,48.88,92.43,1246.20,3.5370,13.578,1.4879,6.0806,1.4428,7.8440,114.750,7.2175,1.0628,32.860,34.050,0.6147,2.145
03/09/2009,1.1896,1.8730,1.1034,6.8298,5.2131,7.7511,48.87,92.54,1244.00,3.5260,13.568,1.4734,6.0386,1.4392,7.6815,114.750,7.2209,1.0598,32.850,34.040,0.6115,2.145
04/09/2009,1.1786,1.8458,1.0894,6.8293,5.2126,7.7503,48.86,92.75,1237.30,3.5230,13.426,1.4573,6.0285,1.4380,7.6152,114.750,7.1847,1.0613,32.890,34.050,0.6106,2.145
07/09/2009,,,,,,,,,,,,,,,7.6152,,,,,,,
08/09/2009,1.1579,1.8245,1.0762,6.8270,5.1331,7.7498,48.40,92.21,1228.20,3.5000,13.288,1.4353,5.9166,1.4259,7.5425,114.800,7.0361,1.0463,32.650,34.020,0.6056,2.145
09/09/2009,1.1575,1.8295,1.0783,6.8286,5.1078,7.7504,48.33,91.85,1220.50,3.4940,13.436,1.4345,5.8860,1.4237,7.4900,114.750,7.0019,1.0403,32.660,34.000,0.6040,2.145
10/09/2009,1.1633,1.8206,1.0811,6.8291,5.1096,7.7505,48.45,91.86,1223.00,3.4920,13.400,1.4320,5.9578,1.4265,7.5725,114.750,7.0359,1.0396,32.680,33.990,0.6006,2.145
11/09/2009,1.1562,1.8129,1.0742,6.8280,5.1031,7.7500,48.39,90.30,1221.00,3.4900,13.329,1.4126,5.9150,1.4217,7.4475,114.800,6.9990,1.0373,32.540,33.900,0.5990,
14/09/2009,1.1623,1.8161,1.0859,6.8282,5.0920,7.7500,48.67,90.85,1220.50,3.5060,13.399,1.4286,5.9330,1.4224,7.4599,114.800,7.0006,1.0359,32.610,33.940,0.6028,2.145
15/09/2009,1.1624,1.8058,1.0760,6.8289,5.0915,7.7501,48.50,90.95,1217.40,3.5000,13.337,1.4247,5.9071,1.4218,7.3900,114.800,6.9800,1.0374,32.570,33.900,0.6084,2.145
16/09/2009,1.1463,1.7983,1.0662,6.8247,5.0627,7.7500,48.20,91.00,1205.50,3.4790,13.181,1.4023,5.8587,1.4117,7.3165,114.800,6.8865,1.0328,32.430,33.730,0.6060,2.145
17/09/2009,1.1453,1.8097,1.0615,6.8262,5.0495,7.7502,48.10,91.15,1206.00,3.4680,13.247,1.4059,5.8486,1.4132,7.3800,114.800,6.8629,1.0290,32.400,33.690,0.6053,2.145
18/09/2009,1.1537,1.8080,1.0721,6.8270,5.0578,7.7502,48.02,91.31,1207.00,3.4780,13.249,1.4102,5.8697,1.4162,7.4315,114.750,6.8657,1.0293,32.400,33.680,0.6148,2.145
21/09/2009,1.1579,1.8137,1.0775,6.8287,5.0646,7.7505,47.95,91.87,1202.35,3.4780,13.343,1.4136,5.9069,1.4163,7.4750,114.750,6.9102,1.0317,32.390,33.710,0.6162,2.145
22/09/2009,1.1447,1.8028,1.0683,6.8268,5.0300,7.7502,47.86,91.08,1201.75,3.4780,13.324,1.3852,5.8311,1.4120,7.3830,114.800,6.8049,1.0237,32.320,33.600,0.6105,2.145
23/09/2009,1.1465,1.7877,1.0722,6.8254,5.0440,7.7505,47.90,91.45,1194.00,3.4630,13.348,1.3835,5.7984,1.4129,7.4500,114.780,6.8440,1.0259,32.360,33.520,0.6096,2.145
24/09/2009,1.1513,1.8025,1.0864,6.8263,5.0634,7.7502,47.89,91.16,1190.70,3.4610,13.461,1.3883,5.8105,1.4160,7.4709,114.750,6.8983,1.0279,32.390,33.580,0.6224,2.145
25/09/2009,1.1554,1.8002,1.0918,6.8273,5.0674,7.7502,47.93,89.83,1184.25,3.4700,13.521,1.3951,5.8071,1.4144,7.4011,114.780,6.9364,1.0277,32.410,33.550,0.6263,2.145
28/09/2009,1.1450,1.7886,1.0860,6.8265,5.0809,7.7499,47.75,89.34,1192.00,3.4780,13.489,1.3912,5.8172,1.4162,7.3855,114.750,6.9445,1.0301,32.400,33.530,0.6285,2.145
29/09/2009,1.1493,1.7905,1.0872,6.8273,5.1148,7.7501,48.05,90.26,1187.50,3.4830,13.553,1.3998,5.8560,1.4186,7.4075,114.770,7.0238,1.0385,32.460,33.600,0.6280,2.145
30/09/2009,1.1333,1.7743,1.0719,6.8262,5.0874,7.7500,48.09,89.49,1175.00,3.4590,13.481,1.3826,5.7773,1.4087,7.5390,114.770,6.9751,1.0375,32.030,33.460,0.6248,2.145
01/10/2009,1.1455,1.7810,1.0773,6.8260,5.1213,7.7500,47.72,89.73,1173.35,3.4640,13.654,1.3951,5.8251,1.4142,7.7040,114.780,7.0413,1.0424,32.140,33.470,0.6270,2.145
02/10/2009,1.1553,1.7814,1.0843,6.8260,5.1021,7.7500,47.61,89.62,1182.00,3.4780,13.670,1.3957,5.8094,1.4133,7.6500,114.750,7.0376,1.0345,32.280,33.450,0.6298,2.145
05/10/2009,1.1400,1.7702,1.0755,6.8260,5.0819,7.7501,47.39,89.56,1165.25,3.4580,13.662,1.3774,5.7558,1.4105,7.5686,114.780,7.0424,1.0322,32.150,33.430,0.6279,2.145
06/10/2009,1.1221,1.7493,1.0570,6.8260,5.0488,7.7500,46.79,88.77,1166.00,3.4335,13.489,1.3578,5.6758,1.4000,7.4090,114.800,6.9284,1.0248,32.100,33.320,0.6288,2.145
07/10/2009,1.1264,1.7613,1.0619,6.8260,5.0721,7.7496,46.58,88.76,1167.00,3.4150,13.468,1.3644,5.7048,1.4010,7.4540,114.800,7.0324,1.0333,32.040,33.360,0.6290,2.145
08/10/2009,1.1023,1.7450,1.0533,6.8260,5.0372,7.7496,46.20,88.44,1166.25,3.3885,13.320,1.3444,5.6444,1.3898,7.3400,114.780,6.9569,1.0270,32.080,33.300,0.6215,2.145
09/10/2009,1.1069,1.7395,1.0425,6.8248,5.0578,7.7495,46.44,89.69,1164.30,3.3965,13.262,1.3656,5.6469,1.3927,7.3867,114.790,7.0129,1.0316,32.260,33.300,0.6291,2.145
12/10/2009,,,,,,,,,,,,,,,7.3867,,,,,,,
13/10/2009,1.1020,1.7310,1.0297,6.8264,5.0150,7.7500,46.28,89.71,1166.00,3.3890,13.161,1.3598,5.6213,1.3975,7.3375,114.780,6.9718,1.0230,32.260,33.270,0.6291,2.145
14/10/2009,1.0949,1.7055,1.0289,6.8261,4.9958,7.7495,46.00,89.44,1157.50,3.3680,13.065,1.3557,5.5627,1.3914,7.2575,114.780,6.9198,1.0172,32.220,33.350,0.6260,2.145
15/10/2009,1.0865,1.7010,1.0304,6.8270,4.9811,7.7500,46.04,90.39,1158.00,3.3560,13.093,1.3417,5.5588,1.3890,7.2725,114.780,6.9211,1.0136,32.230,33.470,0.6154,2.145
16/10/2009,1.0919,1.7070,1.0389,6.8266,4.9972,7.7495,46.20,90.73,1155.00,3.3700,13.081,1.3521,5.6342,1.3919,7.3500,114.780,6.9708,1.0188,32.250,33.400,0.6116,2.145
19/10/2009,1.0792,1.7085,1.0307,6.8266,4.9797,7.7502,46.02,90.72,1166.00,3.3730,13.083,1.3280,5.5657,1.3891,7.3250,114.780,6.9316,1.0130,32.310,33.340,0.6098,2.145
20/10/2009,1.0859,1.7555,1.0494,6.8254,4.9936,7.7496,46.24,90.83,1182.00,3.3620,12.959,1.3407,5.6110,1.3960,7.3900,114.780,6.9653,1.0144,32.270,33.350,0.6105,2.145
21/10/2009,1.0782,1.7335,1.0413,6.8272,4.9594,7.7496,46.34,91.04,1179.90,3.3750,12.899,1.3221,5.5369,1.3910,7.3500,114.800,6.8283,1.0064,32.350,33.410,0.6020,2.145
22/10/2009,1.0842,1.7258,1.0476,6.8287,4.9609,7.7495,46.59,91.42,1188.00,3.3960,12.952,1.3261,5.5426,1.3948,7.4235,114.800,6.8500,1.0069,32.400,33.440,0.6026,2.145
23/10/2009,1.0805,1.7143,1.0507,6.8280,4.9508,7.7495,46.41,91.88,1189.00,3.3800,13.013,1.3215,5.5413,1.3929,7.4550,114.750,6.7908,1.0070,32.390,33.420,0.6116,2.145
26/10/2009,1.0870,1.7166,1.0618,6.8278,4.9816,7.7495,46.68,91.96,1178.40,3.3780,13.122,1.3342,5.5925,1.3947,7.5560,114.800,6.8213,1.0136,32.390,33.380,0.6116,2.145
27/10/2009,1.0913,1.7308,1.0644,6.8292,5.0213,7.7495,46.93,92.04,1190.00,3.4000,13.230,1.3412,5.6433,1.3978,7.6500,114.820,6.9552,1.0218,32.460,33.410,0.6122,2.145
28/10/2009,1.1095,1.7541,1.0757,6.8270,5.0405,7.7495,47.16,91.07,1185.40,3.4200,13.282,1.3665,5.6854,1.4015,7.7850,114.800,7.0426,1.0232,32.440,33.440,0.6107,2.145
29/10/2009,1.0937,1.7380,1.0702,6.8269,5.0223,7.7502,47.18,91.41,1187.20,3.4225,13.158,1.3659,5.6451,1.3982,7.7440,114.780,6.9834,1.0194,32.480,33.460,0.6039,2.145
30/10/2009,1.1064,1.7445,1.0767,6.8264,5.0422,7.7497,46.90,90.50,1182.00,3.4100,13.156,1.3831,5.6950,1.3980,7.8210,114.750,7.0508,1.0238,32.610,33.420,0.6068,2.145
02/11/2009,1.1010,1.7485,1.0742,6.8268,5.0185,7.7501,46.81,90.56,1181.00,3.4240,13.099,1.3841,5.6982,1.3965,7.8512,114.750,6.9971,1.0177,32.500,33.410,0.6094,2.145
03/11/2009,1.1130,1.7530,1.0701,6.8278,5.0769,7.7501,47.37,90.30,1188.10,3.4290,13.315,1.3931,5.7989,1.4018,7.9160,114.780,7.1360,1.0306,32.580,33.460,0.6104,2.145
04/11/2009,1.1005,1.7229,1.0644,6.8265,5.0155,7.7496,46.94,90.96,1172.70,3.4160,13.286,1.3793,5.6865,1.3958,7.6460,114.780,7.0337,1.0183,32.510,33.380,0.6035,2.115
05/11/2009,1.1010,1.7222,1.0649,6.8269,5.0072,7.7495,46.93,90.45,1174.80,3.4200,13.332,1.3910,5.6814,1.3956,7.6000,114.800,7.0082,1.0170,32.470,33.400,0.6037,2.145
06/11/2009,1.0912,1.7165,1.0717,6.8266,5.0162,7.7495,46.83,89.86,1167.60,3.4000,13.375,1.3806,5.6958,1.3928,7.5360,114.800,7.0057,1.0182,32.510,33.350,0.6029,2.145
09/11/2009,1.0761,1.6995,1.0563,6.8261,4.9607,7.7498,46.36,89.92,1154.60,3.3780,13.306,1.3488,5.5887,1.3862,7.4020,114.650,6.8494,1.0077,32.300,33.290,0.5981,2.145
10/11/2009,1.0778,1.7088,1.0516,6.8255,4.9737,7.7495,46.30,89.82,1161.10,3.3830,13.245,1.3497,5.5973,1.3878,7.3990,114.350,6.8445,1.0092,32.360,33.300,0.5995,2.145
11/11/2009,,,,,,,,,,,,,,,7.3990,,,,,,,
12/11/2009,1.0813,1.7350,1.0513,6.8267,5.0053,7.7495,46.60,90.40,1160.50,3.3800,13.253,1.3631,5.6504,1.3889,7.4330,114.450,6.8911,1.0164,32.340,33.300,0.6045,2.145
13/11/2009,1.0740,1.7270,1.0500,6.8260,4.9969,7.7500,46.24,89.55,1156.30,3.3730,13.074,1.3481,5.6170,1.3862,7.4401,114.450,6.8414,1.0141,32.180,33.230,0.6003,2.145
16/11/2009,1.0673,1.7102,1.0458,6.8263,4.9682,7.7500,46.06,89.28,1152.00,3.3650,12.993,1.3387,5.5575,1.3849,7.3580,114.350,6.7950,1.0075,32.170,33.180,0.5954,2.145
17/11/2009,1.0794,1.7205,1.0589,6.8260,5.0157,7.7495,46.20,89.41,1155.00,3.3650,13.100,1.3459,5.6229,1.3877,7.5155,114.250,6.8955,1.0192,32.130,33.170,0.5964,2.145
18/11/2009,1.0750,1.7078,1.0496,6.8269,4.9634,7.7500,46.20,89.36,1153.50,3.3640,12.976,1.3396,5.5750,1.3829,7.4226,114.200,6.8181,1.0080,32.120,33.150,0.5968,2.145
19/11/2009,1.0886,1.7325,1.0634,6.8283,4.9908,7.7495,46.73,88.95,1161.50,3.3895,13.047,1.3680,5.6377,1.3890,7.5210,114.240,6.8934,1.0149,32.370,33.190,0.6003,2.145
20/11/2009,1.0923,1.7340,1.0698,6.8277,5.0041,7.7497,46.63,88.90,1157.90,3.3840,13.085,1.3789,5.6476,1.3880,7.5780,114.220,6.9339,1.0177,32.380,33.210,0.6050,2.145
23/11/2009,1.0814,1.7255,1.0550,6.8300,4.9715,7.7500,46.40,89.14,1152.00,3.3730,13.008,1.3620,5.5870,1.3858,7.4750,114.500,6.8805,1.0097,32.220,33.200,0.6024,2.145
24/11/2009,1.0906,1.7308,1.0608,6.8292,4.9813,7.7495,46.31,88.58,1154.50,3.3860,12.932,1.3816,5.6379,1.3857,7.4650,114.350,6.9468,1.0116,32.240,33.220,0.6032,2.145
25/11/2009,1.0774,1.7271,1.0499,6.8272,4.9328,7.7495,46.18,87.65,1153.00,3.3690,12.859,1.3710,5.5760,1.3795,7.3370,114.400,6.8755,1.0004,32.250,33.110,0.5998,2.145
26/11/2009,,,,,,,,,,,,,,,7.3370,,,,,,,
27/11/2009,1.1002,1.7369,1.0620,6.8272,4.9749,7.7498,46.55,86.87,1173.40,3.3895,12.920,1.4059,5.6677,1.3870,7.4100,114.530,6.9699,1.0063,32.230,33.210,0.6063,2.145
30/11/2009,1.0937,1.7505,1.0570,6.8265,4.9631,7.7500,46.44,86.12,1164.40,3.3950,12.916,1.3984,5.6928,1.3845,7.3770,114.370,6.9919,1.0050,32.200,33.220,0.6094,2.145
01/12/2009,1.0812,1.7253,1.0430,6.8270,4.9285,7.7495,46.21,86.62,1154.00,3.3765,12.854,1.3727,5.6159,1.3796,7.3055,114.370,6.9053,0.9984,32.130,33.170,0.6015,2.145
02/12/2009,1.0797,1.7195,1.0465,6.8260,4.9414,7.7495,46.24,87.13,1149.00,3.3747,12.774,1.3818,5.6076,1.3796,7.3050,114.100,6.8723,1.0006,32.120,33.140,0.6009,2.145
03/12/2009,1.0793,1.7050,1.0539,6.8269,4.9337,7.7500,46.00,88.20,1150.00,3.3680,12.634,1.3826,5.6122,1.3806,7.3330,114.200,6.8419,0.9995,32.100,33.100,0.6032,2.145
04/12/2009,1.0930,1.7234,1.0515,6.8261,4.9992,7.7495,46.10,89.87,1151.00,3.3780,12.632,1.3949,5.6780,1.3865,7.4325,114.300,6.9687,1.0136,32.160,33.120,0.6055,2.145
07/12/2009,1.0953,1.7265,1.0508,6.8288,5.0211,7.7499,46.45,89.44,1152.45,3.3950,12.645,1.4025,5.7174,1.3890,7.4500,114.400,7.0461,1.0199,32.300,33.120,0.6087,2.145
08/12/2009,1.1010,1.7500,1.0599,6.8275,5.0475,7.7504,46.60,88.41,1151.22,3.3930,12.841,1.4077,5.7639,1.3926,7.5280,114.200,7.1127,1.0245,32.220,33.150,0.6134,2.145
09/12/2009,1.1017,1.7630,1.0550,6.8275,5.0533,7.7505,46.51,87.83,1160.00,3.3960,12.967,1.4035,5.7741,1.3899,7.5725,114.200,7.1179,1.0262,32.250,33.110,0.6157,2.145
10/12/2009,1.0913,1.7723,1.0518,6.8264,5.0565,7.7501,46.50,88.20,1165.00,3.3950,12.981,1.3708,5.7564,1.3892,7.4979,114.250,7.0942,1.0270,32.290,33.100,0.6151,2.145
11/12/2009,1.0975,1.7605,1.0583,6.8269,5.0972,7.7499,46.47,89.23,1162.50,3.3980,12.935,1.3814,5.7804,1.3924,7.5610,114.300,7.1362,1.0356,32.170,33.120,0.6159,2.145
14/12/2009,1.0922,1.7465,1.0590,6.8281,5.0816,7.7514,46.65,88.65,1156.00,3.4070,12.783,1.3719,5.7827,1.3913,7.4235,114.400,7.1005,1.0321,32.280,33.120,0.6141,2.145
15/12/2009,1.1030,1.7510,1.0622,6.8270,5.1273,7.7534,46.70,89.91,1156.50,3.4120,12.712,1.3854,5.8208,1.3943,7.4680,114.300,7.1829,1.0421,32.310,33.150,0.6160,2.145
16/12/2009,1.1094,1.7469,1.0579,6.8279,5.1050,7.7526,46.57,89.52,1160.30,3.4230,12.707,1.3845,5.7491,1.3964,7.3950,114.200,7.1623,1.0355,32.310,33.170,0.6109,2.145
17/12/2009,1.1293,1.7905,1.0713,6.8286,5.1979,7.7559,46.85,90.35,1172.90,3.4350,12.960,1.4086,5.8899,1.4040,7.5745,114.200,7.3008,1.0491,32.320,33.230,0.6198,2.145
18/12/2009,1.1279,1.7890,1.0679,6.8280,5.2103,7.7572,46.69,90.47,1171.20,3.4350,12.869,1.4104,5.8522,1.4033,7.6000,114.250,7.2923,1.0452,32.380,33.230,0.6218,2.145
21/12/2009,1.1321,1.7820,1.0592,6.8284,5.1962,7.7563,46.80,90.95,1185.40,3.4325,12.821,1.4108,5.8544,1.4053,7.7350,114.350,7.2702,1.0441,32.350,33.220,0.6218,2.145
22/12/2009,1.1393,1.7827,1.0555,6.8285,5.2247,7.7530,46.78,91.67,1179.00,3.4310,12.953,1.4239,5.8823,1.4076,7.7300,114.300,7.3322,1.0486,32.350,33.250,0.6267,2.145
23/12/2009,1.1349,1.7605,1.0476,6.8282,5.1893,7.7535,46.80,91.52,1182.00,3.4350,12.881,1.4170,5.8238,1.4082,7.6050,114.300,7.2793,1.0380,32.360,33.330,0.6268,2.145
24/12/2009,1.1328,1.7618,1.0485,6.8271,5.1790,7.7556,46.72,91.69,1173.07,3.4280,12.881,1.4184,5.8145,1.4070,7.5055,114.300,7.2892,1.0369,32.290,33.300,0.6273,2.145
25/12/2009,,,,,,,,,,,,,,,7.5055,,,,,,,
28/12/2009,1.1268,1.7385,1.0430,6.8299,5.1707,7.7560,46.44,91.57,1168.00,3.4275,12.936,1.4106,5.7864,1.4060,7.4835,114.320,7.2141,1.0341,32.280,33.370,0.6250,2.145
29/12/2009,1.1150,1.7380,1.0400,6.8289,5.1830,7.7546,46.56,91.95,1166.00,3.4300,13.078,1.3893,5.8050,1.4045,7.4130,114.300,7.2010,1.0365,32.320,33.330,0.6292,2.145
30/12/2009,1.1179,1.7423,1.0523,6.8244,5.1973,7.7548,46.56,92.66,1163.65,3.4250,13.070,1.3864,5.8015,1.4048,7.3850,114.350,7.1710,1.0391,32.170,33.340,0.6231,2.145
31/12/2009,1.1137,1.7425,1.0461,6.8259,5.1908,7.7536,46.40,93.08,1163.65,3.4220,13.058,1.3784,5.7899,1.4035,7.3613,114.350,7.1532,1.0358,31.950,33.330,0.6185,2.145
01/01/2010,,,,,,,,,,,,,,,7.3613,,,,,,,
04/01/2010,1.0949,1.7200,1.0377,6.8273,5.1597,7.7555,46.27,92.55,1149.00,3.3960,12.911,1.3648,5.7113,1.3971,7.2955,114.400,7.0633,1.0294,31.650,33.180,0.6208,2.145
05/01/2010,1.0937,1.7296,1.0371,6.8258,5.1668,7.7564,46.13,91.48,1138.20,3.3850,12.816,1.3592,5.6986,1.3956,7.3060,114.300,7.0919,1.0322,31.890,33.150,0.6246,2.145
06/01/2010,1.0883,1.7292,1.0333,6.8272,5.1638,7.7546,45.72,92.53,1130.00,3.3790,12.742,1.3596,5.6805,1.3945,7.3060,114.300,7.0744,1.0282,31.830,33.140,0.6244,2.145
07/01/2010,1.0908,1.7409,1.0351,6.8280,5.1981,7.7539,45.67,93.31,1135.00,3.3680,12.759,1.3652,5.7118,1.3971,7.4400,114.270,7.1251,1.0341,31.850,33.110,0.6285,2.145
08/01/2010,1.0848,1.7342,1.0345,6.8274,5.1827,7.7553,45.50,92.70,1127.75,3.3750,12.726,1.3628,5.6868,1.3941,7.3565,114.350,7.1185,1.0296,31.820,33.130,0.6253,2.145
11/01/2010,1.0758,1.7330,1.0317,6.8263,5.1185,7.7550,45.35,91.90,1120.00,3.3350,12.666,1.3472,5.6162,1.3878,7.3425,114.300,7.0242,1.0154,31.750,33.010,0.6193,2.145
12/01/2010,1.0820,1.7407,1.0374,6.8267,5.1232,7.7552,45.60,90.95,1120.25,3.3425,12.716,1.3484,5.6341,1.3884,7.4250,114.250,7.0409,1.0160,31.800,33.010,0.6180,4.289
13/01/2010,1.0840,1.7480,1.0319,6.8295,5.1336,7.7564,45.47,91.38,1122.00,3.3445,12.762,1.3524,5.6445,1.3885,7.4222,114.350,7.0453,1.0194,31.750,33.020,0.6139,4.289
14/01/2010,1.0746,1.7684,1.0260,6.8265,5.1387,7.7578,45.55,91.03,1122.50,3.3370,12.720,1.3468,5.6354,1.3879,7.4060,114.350,7.0217,1.0206,31.750,32.850,0.6127,4.289
15/01/2010,1.0830,1.7681,1.0287,6.8269,5.1768,7.7594,45.80,90.79,1123.00,3.3380,12.685,1.3550,5.6816,1.3910,7.3880,114.200,7.0611,1.0264,31.790,32.860,0.6158,4.289
18/01/2010,,,,,,,,,,,,,,,7.3880,,,,,,,
19/01/2010,1.0832,1.7767,1.0325,6.8268,5.2154,7.7626,45.84,91.13,1129.30,3.3380,12.650,1.3548,5.7059,1.3908,7.4000,114.200,7.0926,1.0340,31.830,32.890,0.6109,4.289
20/01/2010,1.1007,1.7920,1.0477,6.8258,5.2812,7.7684,46.10,91.23,1133.50,3.3620,12.770,1.3899,5.7772,1.4006,7.5551,114.350,7.1896,1.0453,31.970,32.960,0.6140,4.289
21/01/2010,1.1046,1.8021,1.0483,6.8268,5.2762,7.7703,46.10,90.25,1141.00,3.3680,12.783,1.4002,5.7878,1.4010,7.5700,114.350,7.2175,1.0426,31.920,32.960,0.6168,4.289
22/01/2010,1.1050,1.8210,1.0561,6.8270,5.2611,7.7713,46.21,90.07,1153.00,3.3955,12.930,1.4025,5.7904,1.4020,7.6100,114.300,7.2227,1.0400,31.980,33.020,0.6203,4.300
25/01/2010,1.1074,1.8200,1.0582,6.8268,5.2630,7.7679,46.06,90.12,1146.00,3.3970,12.910,1.4000,5.8156,1.3995,7.6100,114.350,7.2387,1.0403,31.910,32.950,0.6159,4.300
26/01/2010,1.1174,1.8466,1.0669,6.8263,5.2930,7.7742,,89.63,1163.10,3.4200,12.953,1.4205,5.8625,1.4044,7.6265,114.470,7.3075,1.0466,32.040,33.020,0.6208,4.300
27/01/2010,1.1152,1.8529,1.0657,6.8268,5.2978,7.7752,46.30,89.41,1162.00,3.4300,12.928,1.4144,5.8539,1.4044,7.6005,114.500,7.2952,1.0472,32.010,33.020,0.6171,4.289
