date,exusal,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exusnz,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exusuk,exukus,exvzus,exauus,exbeus,exfnus,exfrus,exgeus,exgrus,exusir,exirus,exitus,exneus,expous,exspus,exusec,execus,exuseu,exeuus,twexb,twexm,twexo,indexgx
25-Jan-17,"0,7565","13,219","31,697","13,074","68,812","69,214","77,572","68,04","113,6","1164,13","4,437","21,311","0,7268","13,759","83,213","14,168","132,625","150,05","88,254","0,9996","31,31","35,22","1,262","0,7924","9,975",,,,,,,,,,,,,,,"10,743","0,9308","126,503","93,549","161,914",
26-Jan-17,"0,7531","13,278","31,892","13,104","68,768","69,694","77,576","68,17","114,7","1169,61","4,427","21,295","0,7232","13,827","83,583","1,425","133,825","150,05","88,582","10,011","31,42","35,32","12,579","0,795","9,975",,,,,,,,,,,,,,,"1,067","0,9372","126,85","94,049","162,039",
27-Jan-17,"0,7549","13,247","31,537","13,108","68,768","69,568","7,758","68,06","115,16","1175,73","4,43","21,025","0,7257","1,378","83,346","14,281","13,49",150,"88,499","0,9992","31,5","35,28","12,531","0,798","9,975",,,,,,,,,,,,,,,"1,069","0,9355","126,639","94,057","161,555",
30-Jan-17,"0,7556","13,235","31,152","13,092","68,768","69,629","77,575","67,8","113,86","1171,27","4,43","20,753","0,7281","13,734","83,181","1,422","13,535","150,2","88,396","0,9976","31,38","35,21","12,478","0,8014","9,975",,,,,,,,,,,,,,,"10,681","0,9362","126,266","93,917","160,899",
31-Jan-17,"0,7582","13,189","31,477","1,303","68,768","68,894","77,579","67,48","112,72","1151,45","4,428","20,836","0,7329","13,644","82,444","14,095","135,075","150,1","87,525","0,9888","31,19","35,09","12,585","0,7946","9,975",,,,,,,,,,,,,,,"10,794","0,9264","125,756","93,13","160,782",
01-Feb-17,"0,7564","13,221","3,153","13,088","68,768","6,914","77,593","67,4","113,29","1154,45","4,428","20,816","0,7251","13,791","82,492","14,151","13,425","150,5","87,643","0,993","31,17","35,12","12,643","0,791","9,975",,,,,,,,,,,,,,,"10,758","0,9295","125,931","93,431","160,782",
02-Feb-17,"0,7673","13,033","31,245","13,018","68,768","6,885","77,594","67,2","112,48","1139,9","4,422","20,626","0,7306","13,687","82,157","14,086","133,675","150,2","87,176","0,9894",31,"35,05","12,541","0,7974","9,975",,,,,,,,,,,,,,,"10,802","0,9258","125,397","93,044","160,087",
03-Feb-17,"0,7686","13,011","31,157","13,003","6,865","68,919","77,582","67,18","112,42","1134,65","4,426","20,357","0,7322","13,657","82,061","1,407","13,23","150,2","87,681","0,991","30,79","35,01","12,504","0,7997","9,975",,,,,,,,,,,,,,,"10,792","0,9266","125,078","93,076","159,331",
06-Feb-17,"0,7641","13,087","31,181","13,116","6,86","69,299","77,579","67,2","112,32","1134,87","4,427","20,517","0,7304","13,691","82,552","14,113","13,4","150,53","88,343","0,9934","30,89","35,01","1,245","0,8032","9,975",,,,,,,,,,,,,,,"10,731","0,9319","125,489","93,566","159,614",
07-Feb-17,"0,7636","13,096","31,235","13,166","68,821","69,536","77,586","67,35","112,14","1142,89","4,434","20,642","0,7316","13,669","83,121","14,163","134,175","150,5","88,625","0,997","31,06","35,02","12,486","0,8009","9,975",,,,,,,,,,,,,,,"1,069","0,9355","125,895","93,786","160,237",
08-Feb-17,"0,7648","13,075","3,119","13,156","6,87","69,432","77,588","67,04","111,74","1143,25","4,437","20,499","0,7322","13,657","83,037","14,149","133,875","150,5","88,331","0,9934","31,03","34,99","12,543","0,7973","9,975",,,,,,,,,,,,,,,"10,708","0,9339","125,607","93,591","159,845",
09-Feb-17,"0,7623","13,118","31,291","13,139","6,866","69,757","77,575","66,71","113,24","1149,88","4,437","20,416","0,7182","13,924","8,338","14,195","133,925","150,5","89,006","10,013","31,06","35,06","12,516","0,799","9,975",,,,,,,,,,,,,,,"10,658","0,9383","125,777","93,995","159,703",
10-Feb-17,"0,7686","13,011","31,092","13,073","68,775","69,809","77,588","66,8","113,22","1146,78","4,442","20,314","0,7207","13,875","83,656","14,194","13,38","150,35","8,9","10,028","30,94","35,06","12,502","0,7999","9,975",,,,,,,,,,,,,,,"1,065","0,939","125,623","93,886","159,5",
13-Feb-17,"0,7644","13,082","31,106","13,072","68,776","7,014","77,592","66,99","113,79","1150,16","4,447","20,325","0,7175","13,937","83,858","14,235","133,125","150,45","89,362","10,054","30,96","35,09","1,251","0,7994","9,975",,,,,,,,,,,,,,,"10,603","0,9431","125,821","94,148","159,603",
14-Feb-17,"0,7638","13,092","31,074","13,092","68,649","70,301","77,595","66,88","114,34","1139,33","4,448","20,345","0,7154","13,978","84,049","14,204","131,625","150,43","8,94","10,072","30,78","35,05","12,465","0,8022","9,975",,,,,,,,,,,,,,,"10,577","0,9454","125,826","94,387","159,307",
15-Feb-17,"0,7698","1,299","30,557","13,082","68,685","70,159","77,604","66,85","114,17","1136,46","4,447","20,29","0,7202","13,885","83,425","14,202","129,625","150,58","89,191","10,062","30,73","35,01","12,465","0,8022","9,975",,,,,,,,,,,,,,,"10,597","0,9437","125,648","94,248","159,088",
16-Feb-17,"0,7694","12,997","30,744","13,056","68,517","69,731","77,598","67,12","113,36","1140,57","4,451","20,341","0,7227","13,837","82,965","14,186","13,05","150,6","88,612","0,9992","30,75","34,98","12,477","0,8015","9,975",,,,,,,,,,,,,,,"1,066","0,9381","125,425","93,824","159,136",
17-Feb-17,"0,7657","1,306","31,038","13,114","6,864","70,025","7,761","67,09","112,86","1150,73","4,451","20,462","0,7182","13,924","83,382","14,197","130,975","151,13","89,175","10,022","30,9","34,98","12,428","0,8046","9,975",,,,,,,,,,,,,,,"10,614","0,9422","125,844","94,104","159,71",
20-Feb-17,,,,,,,,,,,,,,,,,"130,975",,,,,,,,,,,,,,,,,,,,,,,,,"126,039","94,147","160,1",
21-Feb-17,"0,7672","13,034","30,932","13,149","6,881","70,447","77,605",67,"113,48","1143,63","44,555","20,423","0,7156","13,974","83,553","14,204","13,12","151,25","89,677","10,083","30,8","35,03","12,465","0,8022","9,975",,,,,,,,,,,,,,,"10,551","0,9478","126,041","94,484","159,661",
22-Feb-17,"0,7683","13,016","30,778","13,188","68,765","70,414","77,599","66,95","113,46","1142,15","4,451","19,916","0,7161","13,965","83,638","14,157","13,065",152,"8,982","10,109","30,77",35,"12,456","0,8028","9,975",,,,,,,,,,,,,,,"10,555","0,9474","125,634","94,561","158,657",
23-Feb-17,"0,7716","1,296","30,645","13,109","68,622","70,212","77,595","66,68","112,68","1129,84","4,447","19,735","0,7235","13,822","83,317","14,058","128,975",152,"8,986","10,062","30,61","34,96","12,548","0,7969","9,975",,,,,,,,,,,,,,,"10,586","0,9446","125,047","94,107","157,932",
24-Feb-17,"0,7681","13,019","31,123","13,106","68,645","70,263","77,609","66,68","112,26","1130,41","4,437","19,869","0,7201","13,887","83,375","14,039","129,275","151,85","89,994","10,055","30,64","34,85","12,499","0,8001","9,975",,,,,,,,,,,,,,,"1,058","0,9452","125,212","94,11","158,294",
27-Feb-17,"0,7693","12,999","31,085","1,31","68,675","6,996","77,611","66,69","112,01","1130,14","4,437","19,829","0,7224","13,843","8,34","14,004","12,925","151,75","90,134","10,051","30,72","34,82","12,473","0,8017","9,975",,,,,,,,,,,,,,,"10,624","0,9413","125,073","93,924","158,223",
28-Feb-17,"0,7686","13,011","31,085","13,247","68,665","70,005","77,627","66,67","112,06","1129,17","4,438","19,998","0,7229","13,833","83,667","1,399","13,1","151,25","90,098","10,022","30,64","34,89","12,427","0,8047","9,975",,,,,,,,,,,,,,,"10,618","0,9418","125,393","94,257","158,509",
01-Mar-17,"0,7664","13,048","31,028","13,345","68,794","70,363","77,632","66,83","113,66","1140,75","44,455","19,879","0,7131","14,023","83,996","14,088","130,325","151,25","90,293","10,072","30,76","34,96","12,318","0,8118","9,975",,,,,,,,,,,,,,,"10,564","0,9466","125,838","94,947","158,618",
02-Mar-17,"0,7578","13,196","31,264","13,384","68,868","70,695","77,623","66,75","114,45","1146,9","4,447","19,927","0,7071","14,142","84,667","14,114","13,1","151,1","90,664","1,012","30,88","35,03","12,267","0,8152","9,975",,,,,,,,,,,,,,,"10,514","0,9511","126,259","95,393","158,986",
03-Mar-17,"0,7559","13,229","31,385","13,419","68,954","70,442","77,635","66,76","114,6","1156,77","4,452","19,578","0,7012","14,261","84,754","14,155","13,09","151,1","90,372","10,118","31,03","35,07","12,249","0,8164","9,975",,,,,,,,,,,,,,,"10,552","0,9477","126,059","95,355","158,59",
06-Mar-17,"0,7583","13,187","31,218","1,341","68,955","70,217","77,634","66,64","113,92","1154,36","4,446","19,536","0,6999","14,288","84,835","14,119",13,151,"90,115","10,114","30,95","35,06","12,243","0,8168","9,975",,,,,,,,,,,,,,,"10,586","0,9446","125,839","95,12","158,401",
07-Mar-17,"0,7603","13,153","31,222","13,413","6,9","70,242","77,643","66,62","113,99","1149,87","4,445","19,505","0,6983","1,432","84,489","14,106","12,955","151,2","89,966","1,013","30,92","35,09","12,209","0,8191","9,975",,,,,,,,,,,,,,,"10,582","0,945","125,833","95,169","158,324",
08-Mar-17,"0,7544","13,256","31,527","13,479","69,113","70,478","77,675","66,76","114,58","1154,69","4,452","19,605","0,6926","14,438","85,094","14,175","130,975",151,"90,444","10,146","30,93","35,31","12,152","0,8229","9,975",,,,,,,,,,,,,,,"10,547","0,9481","126,301","95,571","158,854",
09-Mar-17,"0,7517","13,303","31,684","13,504","69,086","70,229","77,648","66,64","114,71","1158,12","4,459","19,789","0,6907","14,478","85,684","14,192","13,29","151,25","90,305","10,131","31,01","35,37","12,166","0,822","9,975",,,,,,,,,,,,,,,"10,586","0,9446","126,44","95,486","159,27",
10-Mar-17,"0,7531","13,278","31,552","13,468","6,905","69,682","7,765","66,6","115,02","1150,37","4,449","19,654","0,6919","14,453","86,034","14,136","13,215","151,25","90,139","10,104","30,99","35,35","12,158","0,8225","9,975",,,,,,,,,,,,,,,"10,667","0,9375","126,044","95,15","158,816",
13-Mar-17,"0,7581","13,191","31,524","13,453","6,905","69,672","77,638","66,15","114,61","1150,37","4,445","19,559","0,6927","14,436","85,456","1,413","131,125","151,45","89,466","10,068","30,99","35,35","12,234","0,8174","9,975",,,,,,,,,,,,,,,"1,067","0,9372","125,836","94,965","158,589",
14-Mar-17,"0,7575","13,201","3,159","13,462","6,913","69,827","7,768","65,76","114,63","1148,54","4,448","19,626","0,6933","14,424","85,977","1,414","13,14","151,4","89,471","10,078","30,94","35,29","12,168","0,8218","9,975",,,,,,,,,,,,,,,"10,645","0,9394","126,006","95,123","158,767",
15-Mar-17,"0,7593","1,317","31,576","13,451","69,132","69,926","77,689","65,62","114,66","1144,16","4,446","19,449","0,6956","14,376","85,983","14,121","130,275","151,6","89,571","1,008","30,83","35,25","12,222","0,8182","9,975",,,,,,,,,,,,,,,"1,063","0,9407","125,788","95,121","158,285",
16-Mar-17,"0,7673","13,033","31,194","13,316","6,913","69,236","77,611","65,4","113,02","1148,54","4,448","19,173","0,6979","14,329","8,517","14,012","127,375","151,4","88,241","0,9953","30,94","35,29","1,237","0,8084","9,975",,,,,,,,,,,,,,,"10,738","0,9313","124,891","94,068","157,633",
17-Mar-17,"0,769","13,004","3,106","13,366","6,9","69,207","77,614","65,38","112,67","1128,67","4,434","19,132","0,7008","14,269","84,633","1,402","127,425","151,75","88,167","0,9978","30,52","34,86","12,372","0,8083","9,975",,,,,,,,,,,,,,,"10,742","0,9309","124,658","94,111","157,061",
20-Mar-17,"0,7733","12,932","30,812","13,357","6,905","69,136","77,651","65,3","112,59","1112,29","4,425","19,021","0,705","14,184","84,648","13,957","12,63","151,98","88,247","0,9966","30,38","34,61","12,365","0,8087","9,975",,,,,,,,,,,,,,,"10,754","0,9299","124,401","94,028","156,596",
21-Mar-17,"0,7717","12,958","3,084","13,321","6,883","68,788","77,657","65,31","111,9","1118,23","4,423","19,092","0,7063","14,158","84,609","13,982","12,615","151,5","8,789","0,9936","30,43","34,66","12,479","0,8013","9,975",,,,,,,,,,,,,,,"1,081","0,9251","124,171","93,591","156,642",
22-Mar-17,"0,7674","13,031","30,863","13,347","68,785","68,864","77,664","65,45","111,06","1117,91","4,425","19,065","0,7056","14,172","84,659","13,983","12,56","151,71","87,984","0,99","30,45","34,6","12,476","0,8015","9,975",,,,,,,,,,,,,,,"1,08","0,9259","124,139","93,569","156,599",
23-Mar-17,"0,7644","13,082","31,348","13,332","68,843","68,935","77,668","65,41","111,12","1117,91","4,427","18,992","0,7043","14,198","84,811","13,989","12,495","151,71","88,139","0,9924","30,46","34,58","12,526","0,7983","9,975",,,,,,,,,,,,,,,"10,787","0,927","124,14","93,585","156,581",
24-Mar-17,"0,7619","13,125","31,144","13,373","68,803","6,882","77,669","65,4","111,03","1116,69","4,423","18,852","0,703","14,225","84,926","13,991","12,43","151,4","88,111","0,991","30,32","34,55","12,491","0,8006","9,975",,,,,,,,,,,,,,,"10,806","0,9254","123,96","93,61","156,149",
27-Mar-17,"0,7623","13,118","31,197","13,367","68,687","68,369","77,672","65,05","110,48","1108,3","4,409","18,821","0,7055","14,174","84,662","13,926","127,425","151,7","87,701","0,983","30,14","34,35","12,583","0,7947","9,975",,,,,,,,,,,,,,,"10,882","0,9189","123,54","93,164","155,784",
28-Mar-17,"0,7651","1,307","31,298","13,363","68,779","68,569","77,668","65,02","110,56","1111,51","4,414","18,865","0,7037","14,211","84,915","13,932","12,9","151,8","87,864","0,985","30,17","34,36","12,503","0,7998","9,975",,,,,,,,,,,,,,,"10,852","0,9215","123,735","93,322","156,016",
29-Mar-17,"0,766","13,055","31,175","13,372","68,879","69,176","77,688","64,87","111,05","1112,28","4,417","18,83","0,7025","14,235","85,214","13,955","13,025","152,05","88,801","0,9966","30,21","34,42","12,411","0,8057","9,975",,,,,,,,,,,,,,,"10,756","0,9297","124,03","93,858","155,99",
30-Mar-17,"0,7666","13,045","31,203","13,278","6,887","69,334","77,702","64,85","111,36","1114,11","4,419","18,665","0,7023","14,239","85,484","13,942","128,075","151,98","89,092","0,9969","30,29","34,4","12,489","0,8007","9,975",,,,,,,,,,,,,,,"10,726","0,9323","123,848","93,776","155,69",
31-Mar-17,"0,7638","13,092","31,628","13,321","68,832","69,523","77,714","64,85","111,41","1117,48","4,424","18,829","0,7001","14,284","85,756","13,967","134,225","152,03","89,349","0,9998","30,38","34,32","12,537","0,7976","9,975",,,,,,,,,,,,,,,"10,698","0,9348","124,127","93,96","156,076",
03-Apr-17,"0,7601","13,156","31,183","13,388","68,832","6,98","77,708","65,03","110,96","1117,65","4,426","18,733","0,6997","14,292","85,918","13,975","13,705","151,75","89,639","10,029","30,33","34,35","12,479","0,8013","9,975",,,,,,,,,,,,,,,"10,655","0,9385","124,183","94,251","155,833",
04-Apr-17,"0,7567","13,215","31,147","13,413","68,832","69,738","77,707","65,1","110,74","1122,61","4,43","18,818","0,6977","14,333","85,918","13,985","135,375","151,7","90,014","10,022","30,47","34,45","12,437","0,8041","9,975",,,,,,,,,,,,,,,"10,664","0,9377","124,321","94,28","156,1",
05-Apr-17,"0,7575","13,201","30,932","1,341","6,892","69,749","77,687","64,87","111,2","1126,58","44,295","18,724","0,6955","14,378","85,984","14,009","137,525","151,55","8,978","1,005","30,4","34,55","12,488","0,8008","9,975",,,,,,,,,,,,,,,"10,661","0,938","124,291","94,319","155,985",
06-Apr-17,"0,7549","13,247","31,087","13,409","68,955","69,817","7,769","64,58","111,02","1131,21","4,435","18,745","0,6973","14,341","86,163","14,023","13,77","151,7","90,076","10,046","30,51","34,64","12,486","0,8009","9,975",,,,,,,,,,,,,,,"10,651","0,9389","124,373","94,342","156,139",
07-Apr-17,"0,7516","13,305","31,258","13,396","68,978","70,046","77,691","64,26","110,76","1133,89","44,335","18,648","0,6957","14,374","86,268","14,021","13,77","151,6","90,503","10,066","30,56","34,57","12,398","0,8066","9,975",,,,,,,,,,,,,,,"10,616","0,942","124,41","94,49","156,033",
10-Apr-17,"0,75","13,333","31,443","13,347","68,988","70,116","77,697","64,55","110,95","1141,24","4,433","18,691","0,6965","14,358","86,175","14,045","139,025","151,37","90,635","10,077","30,57","34,61","12,418","0,8053","9,975",,,,,,,,,,,,,,,"10,606","0,9429","124,477","94,454","156,227",
11-Apr-17,"0,7497","13,339","31,456","13,333","68,893","70,046","77,707","64,55","109,74","1147,77","4,431","18,749","0,6956","14,376","85,961","14,029","138,275","152,23","9,045","10,072","30,63","34,55","12,484","0,801","9,975",,,,,,,,,,,,,,,"10,614","0,9422","124,372","94,197","156,319",
12-Apr-17,"0,7485","1,336","31,519","13,302","6,889","70,081","77,708","64,68","109,54","1138,83","4,425","18,767","0,6925","1,444","85,817","13,999","136,225","152,13","90,165","10,054","30,55","34,45","1,25","0,8","9,975",,,,,,,,,,,,,,,"10,611","0,9424","124,264","94,102","156,199",
13-Apr-17,"0,7585","13,184","31,309","13,266","68,865","69,975","77,737","64,42","109,23","1133,32","4,41","18,535","0,7011","14,263","85,506","13,975","134,225","151,98","90,255","10,047","30,32","34,31","12,522","0,7986","9,975",,,,,,,,,,,,,,,"1,063","0,9407","123,831","93,876","155,526",
14-Apr-17,"0,7575","13,201","31,445","13,316","68,835","70,021","77,726","64,42","108,63","1136,67","4,405","18,529","0,7009","14,267","85,741","13,969","13,415","151,83","90,289","10,038","30,31","34,34","12,531","0,798","9,975",,,,,,,,,,,,,,,"10,625","0,9412","123,853","93,907","155,537",
17-Apr-17,"0,7604","13,151","31,036","13,277","6,88","6,978","77,722","64,53","108,46","1134,25","4,403","18,548","0,7028","14,229","85,355","13,954","13,295","151,8","89,864","10,022","30,32","34,25","12,587","0,7945","9,975",,,,,,,,,,,,,,,"1,066","0,9381","123,642","93,628","155,423",
18-Apr-17,"0,7553","1,324","30,997","13,381","68,778","69,471","77,743","64,56","108,4","1143,89","4,409","18,478","0,7034","14,217","85,192","13,967","13,285","151,8","89,737","0,9978","30,39","34,34","12,769","0,7831","9,975",,,,,,,,,,,,,,,"10,706","0,9341","123,597","93,542","155,43",
19-Apr-17,"0,75","13,333","31,399","13,467","6,886","69,475","77,741","64,62","109,06","1142,37","43,985","18,868","0,7002","14,282","85,757","13,987","133,025",152,"8,982","0,9986","30,4","34,39","12,789","0,7819","9,975",,,,,,,,,,,,,,,"10,707","0,934","124,16","93,8","156,35",
20-Apr-17,"0,754","13,263","31,466","13,479","6,88","69,136","77,746","64,61","109,34","1136,29","4,396","18,848","0,7017","14,251","85,861","13,965","131,875","151,95","89,546","0,996","30,37","34,37","1,283","0,7794","9,975",,,,,,,,,,,,,,,"10,758","0,9295","123,978","93,627","156,168",
21-Apr-17,"0,7539","13,264","31,475","13,502","68,845","69,533","77,757","64,65","109,08","1134,22","4,398","18,843","0,702","14,245","86,779","13,968","131,575",152,"90,155","0,9987","30,34","34,37","12,783","0,7823","9,975",,,,,,,,,,,,,,,"10,694","0,9351","124,17","93,912","156,231",
24-Apr-17,"0,7558","13,231","31,254","13,517","6,884","68,489","77,795","64,48","109,74","1132,19","4,398","18,69","0,7019","14,247","85,628","13,933","12,985",152,"88,732","0,9964","30,23","34,37","12,783","0,7823","9,975",,,,,,,,,,,,,,,"10,846","0,922","123,708","93,459","155,782",
25-Apr-17,"0,7538","13,266","31,669","13,614","68,824","68,004","77,796","64,32","110,88","1126,54","4,369","18,931","0,6949","14,391","85,518","13,927","130,875","151,75","87,675","0,9925","30,06","34,4","12,836","0,7791","9,975",,,,,,,,,,,,,,,"10,941","0,914","123,859","93,402","156,189",
26-Apr-17,"0,7462","13,401","31,961","13,591","68,918","6,843","77,806","64,08","111,52","1133,17","4,346","19,149","0,688","14,535","85,902","13,977","132,825","151,9","87,855","0,9957","30,1","34,48","12,838","0,7789","9,975",,,,,,,,,,,,,,,"10,872","0,9198","124,337","93,717","156,849",
27-Apr-17,"0,7452","13,419","31,867","13,664","68,958","68,471","77,801","64,14","111,13","1133,83","4,345","19,119","0,6854","1,459","85,935","13,975","133,725","152,1","88,499","0,9948","30,12","34,62","12,889","0,7759","9,975",,,,,,,,,,,,,,,"10,864","0,9205","124,392","93,812","156,849",
28-Apr-17,"0,7475","13,378","31,896","13,669","6,89","68,271","77,779","64,27","111,44","1136,99","4,339","18,934","0,686","14,577","85,726","1,397","13,335","152,1","88,635","0,9944","30,19","34,58","12,938","0,7729","9,975",,,,,,,,,,,,,,,"10,895","0,9179","124,18","93,718","156,5",
01-May-17,"0,7534","13,273","3,176","13,653","6,89","68,157","77,775","64,25","111,78","1134,87","4,339","18,761","0,6914","14,463","85,838","13,958","13,375","151,95","88,281","0,9955","30,16","34,58","12,917","0,7742","9,975",,,,,,,,,,,,,,,"10,912","0,9164","123,976","93,665","156,115",
02-May-17,"0,7523","13,293","31,685","13,742","68,949","68,158","7,781","64,16","112,06","1129,16","4,326","18,78","0,6923","14,445","85,941","13,951","13,285","151,95","88,291","0,9913","30,02","34,47","12,921","0,7739","9,975",,,,,,,,,,,,,,,"1,091","0,9166","124,058","93,857","156,053",
03-May-17,"0,7451","13,421","31,443","13,705","68,968","68,106","7,781","64,17","112,34","1131,25","4,317","18,795","0,6912","14,468","86,191","13,951","133,525","151,86","88,148","0,9913","30,05","34,51","12,916","0,7742","9,975",,,,,,,,,,,,,,,"1,092","0,9158","124,052","93,813","156,097",
04-May-17,"0,7403","13,508","31,823","13,745","68,959","6,781","77,815","64,22","112,7","1134,2","4,326","19,015","0,6854","1,459","86,774","14,008","13,615","152,25","8,816","0,989","30,12","34,63","1,291","0,7746","9,975",,,,,,,,,,,,,,,"10,967","0,9118","124,322","93,781","156,733",
05-May-17,"0,7414","13,488","31,703","13,699","69,021","67,622","77,839","64,31","112,63","1136,49","4,335","19,004","0,6915","14,461","86,022","14,041","134,775","152,25","87,941","0,9876","30,18","34,67","1,295","0,7722","9,975",,,,,,,,,,,,,,,"10,996","0,9094","124,203","93,55","156,766",
08-May-17,"0,7386","13,539","32,003","13,712","6,904","68,086","7,784","64,32","112,84","1132,91","4,335","19,106","0,691","14,472","86,445","14,049","13,6","152,15","88,372","0,9979","30,13","34,62","12,942","0,7727","9,975",,,,,,,,,,,,,,,"10,928","0,9151","124,52","93,902","157,019",
09-May-17,"0,7352","13,602","31,818","13,715","6,906","68,429","77,831","64,66","114,19","1134,84","4,345","19,123","0,6899","14,495","86,802","14,112","13,59","152,2","88,876","10,074","30,24","34,77","12,939","0,7729","9,975",,,,,,,,,,,,,,,"10,875","0,9195","124,839","94,326","157,19",
10-May-17,"0,7383","13,545","31,531","13,652","69,011","68,416","77,864","64,53","114,02","1132,13","4,345","18,971","0,6946","14,397","8,608","14,099","13,45","152,05","8,913","10,088","30,2","34,73","12,939","0,7729","9,975",,,,,,,,,,,,,,,"10,873","0,9197","124,539","94,193","156,693",
11-May-17,"0,7374","13,561","31,494","13,693","69,033","68,457","77,896","64,43","113,77","1127,51","4,346","18,883","0,6849","14,601","85,924","14,084","13,33","152,01","88,799","10,061","30,18","34,72","12,885","0,7761","9,975",,,,,,,,,,,,,,,"10,869","0,92","124,472","94,271","156,446",
12-May-17,"0,7397","13,519","31,207","13,717","68,972","68,093","77,933","64,24","113,3","1121,68","4,344","18,764","0,686","14,577","85,713","14,044","13,375","152,4","88,439","10,008","30,15","34,65","1,288","0,7764","9,975",,,,,,,,,,,,,,,"10,926","0,9152","124,133","94,025","156,007",
15-May-17,"0,7425","13,468","31,049","13,648","6,89","6,776","77,884","64,04","113,54","1115,01","4,325","18,66","0,6886","14,522","85,416","1,398","13,16","152,4","8,819","0,9964","30,04","34,53","12,917","0,7742","9,975",,,,,,,,,,,,,,,"10,979","0,9108","123,717","93,687","155,512",
16-May-17,"0,7429","13,461","30,903","1,359","6,884","67,187","77,873","64,03","113,24",1115,"4,32","18,62","0,6881","14,533","84,664","13,958","130,925","152,6","87,982","0,9878","30,09","34,47","12,912","0,7745","9,975",,,,,,,,,,,,,,,"11,072","0,9032","123,356","93,184","155,349",
17-May-17,"0,7426","13,466","31,015","13,594","68,773","66,814","77,867","64,11","111,46","1118,67","4,321","18,628","0,6926","14,438","83,977","13,914","131,675","152,55","87,533","0,9808","30,1","34,47","12,944","0,7726","9,975",,,,,,,,,,,,,,,"11,134","0,8981","123,109","92,704","155,413",
18-May-17,"0,7432","13,455","33,823","13,604","6,888","66,849","77,825","64,87","110,82","1129,17","4,326","18,927","0,6916","14,459","84,431","13,918","13,41","152,6","87,755","0,9763","30,3","34,5","13,009","0,7687","9,975",,,,,,,,,,,,,,,"1,113","0,8985","123,671","92,597","156,801",
19-May-17,"0,7449","13,425","32,745","13,537","6,883","66,513","77,835","64,56","111,47","1116,71","4,32","18,678","0,6913","14,465","83,866","13,867","132,225","152,4","87,398","0,9754","30,02","34,33","13,018","0,7682","9,975",,,,,,,,,,,,,,,"1,119","0,8937","123,07","92,334","155,798",
22-May-17,"0,7476","13,376","32,952","13,503","68,828","66,259","7,785","64,53","111,15","1114,71","4,303","18,67","0,699","14,306","83,464","13,864","132,175","152,7","86,994","0,9736","30,01","34,32","13,006","0,7689","9,975",,,,,,,,,,,,,,,"11,236","0,89","122,906","92,062","155,782",
23-May-17,"0,7485","1,336","32,729","13,492","6,888","66,461","77,876","64,85","111,64","1125,02","4,292","18,638","0,7014","14,257","83,694","13,898","13,105","152,65","87,069","0,974","30,16","34,42","12,984","0,7702","9,975",,,,,,,,,,,,,,,"11,198","0,893","123,063","92,24","155,903",
24-May-17,"0,7463","13,399","32,747","13,454","68,883","66,588","77,888","64,74","112,02","1122,83","4,291","18,567","0,7012","14,261","83,928","13,895","129,525","152,6","87,107","0,9769","30,15","34,38","12,935","0,7731","9,975",,,,,,,,,,,,,,,"11,175","0,8949","123,045","92,342","155,733",
25-May-17,"0,7466","13,394","3,288","13,457","68,672","66,332","77,916","64,55","111,7","1119,71","4,277","18,466","0,7043","14,198","83,531","13,844","12,875","152,78","86,731","0,972","30,08","34,11","12,954","0,772","9,975",,,,,,,,,,,,,,,"11,218","0,8914","122,705","92,125","155,254",
26-May-17,"0,744","13,441","32,575","13,454","68,525","66,623","77,923","64,5","111,3","1118,67","4,267","18,499","0,7055","14,174","83,935","13,816","12,87","152,75","86,926","0,9753","30,18","34,04","12,795","0,7816","9,975",,,,,,,,,,,,,,,"1,117","0,8953","122,769","92,349","155,109",
29-May-17,,,,,,,,,,,,,,,,,"12,87",,,,,,,,,,,,,,,,,,,,,,,,,"123,008","92,411","155,582",
30-May-17,"0,7465","13,396","32,651","13,462","68,525","66,514","77,929","64,66","110,68","1122,87","4,281","18,659","0,7095","14,094","84,304","1,384","131,125","152,75","87,256","0,9744","30,15","34,11","12,858","0,7777","9,975",,,,,,,,,,,,,,,"11,183","0,8942","122,862","92,199","155,507",
31-May-17,"0,7437","13,446","32,405","13,498","68,098","66,206","77,929","64,5","110,71","1119,58","4,279","18,655","0,71","14,085","84,361","13,833","131,725","152,75","86,788","0,9684","30,11","34,03","12,905","0,7749","9,975",,,,,,,,,,,,,,,"11,236","0,89","122,55","92,042","155,016",
01-Jun-17,"0,7387","13,537","32,398","13,484","68,029","6,633","77,915","64,39","111,24","1120,85","4,286","18,578","0,7064","14,156","84,392","13,859","129,775","152,7","86,915","0,9712","30,09","34,16","12,894","0,7756","9,975",,,,,,,,,,,,,,,"11,214","0,8917","122,549","92,192","154,819",
02-Jun-17,"0,7441","13,439","32,391","1,35","68,085","66,006","77,908","64,41","110,49","1117,49","4,279","18,67","0,7141","14,004","84,237","13,813","12,8","151,85","86,323","0,9642","30,09","34,11","12,885","0,7761","9,975",,,,,,,,,,,,,,,"1,127","0,8873","122,442","91,89","154,968",
