dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2018;cases cum;death cum
10.04.2020;10;4;2020;150;8;Norway;NO;NOR;5314336;6160;88
11.04.2020;11;4;2020;84;4;Norway;NO;NOR;5314336;6244;92
12.04.2020;12;4;2020;76;6;Norway;NO;NOR;5314336;6320;98
13.04.2020;13;4;2020;95;5;Norway;NO;NOR;5314336;6415;103
14.04.2020;14;4;2020;73;11;Norway;NO;NOR;5314336;6488;114
15.04.2020;15;4;2020;78;13;Norway;NO;NOR;5314336;6566;127
16.04.2020;16;4;2020;111;3;Norway;NO;NOR;5314336;6677;130
31.12.2019;31;12;2019;0;0;Oman;OM;OMN;4829483;0;0
01.01.2020;1;1;2020;0;0;Oman;OM;OMN;4829483;0;0
02.01.2020;2;1;2020;0;0;Oman;OM;OMN;4829483;0;0
03.01.2020;3;1;2020;0;0;Oman;OM;OMN;4829483;0;0
04.01.2020;4;1;2020;0;0;Oman;OM;OMN;4829483;0;0
05.01.2020;5;1;2020;0;0;Oman;OM;OMN;4829483;0;0
06.01.2020;6;1;2020;0;0;Oman;OM;OMN;4829483;0;0
07.01.2020;7;1;2020;0;0;Oman;OM;OMN;4829483;0;0
08.01.2020;8;1;2020;0;0;Oman;OM;OMN;4829483;0;0
09.01.2020;9;1;2020;0;0;Oman;OM;OMN;4829483;0;0
10.01.2020;10;1;2020;0;0;Oman;OM;OMN;4829483;0;0
11.01.2020;11;1;2020;0;0;Oman;OM;OMN;4829483;0;0
12.01.2020;12;1;2020;0;0;Oman;OM;OMN;4829483;0;0
13.01.2020;13;1;2020;0;0;Oman;OM;OMN;4829483;0;0
14.01.2020;14;1;2020;0;0;Oman;OM;OMN;4829483;0;0
15.01.2020;15;1;2020;0;0;Oman;OM;OMN;4829483;0;0
16.01.2020;16;1;2020;0;0;Oman;OM;OMN;4829483;0;0
17.01.2020;17;1;2020;0;0;Oman;OM;OMN;4829483;0;0
18.01.2020;18;1;2020;0;0;Oman;OM;OMN;4829483;0;0
19.01.2020;19;1;2020;0;0;Oman;OM;OMN;4829483;0;0
20.01.2020;20;1;2020;0;0;Oman;OM;OMN;4829483;0;0
21.01.2020;21;1;2020;0;0;Oman;OM;OMN;4829483;0;0
22.01.2020;22;1;2020;0;0;Oman;OM;OMN;4829483;0;0
23.01.2020;23;1;2020;0;0;Oman;OM;OMN;4829483;0;0
24.01.2020;24;1;2020;0;0;Oman;OM;OMN;4829483;0;0
25.01.2020;25;1;2020;0;0;Oman;OM;OMN;4829483;0;0
26.01.2020;26;1;2020;0;0;Oman;OM;OMN;4829483;0;0
27.01.2020;27;1;2020;0;0;Oman;OM;OMN;4829483;0;0
28.01.2020;28;1;2020;0;0;Oman;OM;OMN;4829483;0;0
29.01.2020;29;1;2020;0;0;Oman;OM;OMN;4829483;0;0
30.01.2020;30;1;2020;0;0;Oman;OM;OMN;4829483;0;0
31.01.2020;31;1;2020;0;0;Oman;OM;OMN;4829483;0;0
01.02.2020;1;2;2020;0;0;Oman;OM;OMN;4829483;0;0
02.02.2020;2;2;2020;0;0;Oman;OM;OMN;4829483;0;0
03.02.2020;3;2;2020;0;0;Oman;OM;OMN;4829483;0;0
04.02.2020;4;2;2020;0;0;Oman;OM;OMN;4829483;0;0
05.02.2020;5;2;2020;0;0;Oman;OM;OMN;4829483;0;0
06.02.2020;6;2;2020;0;0;Oman;OM;OMN;4829483;0;0
07.02.2020;7;2;2020;0;0;Oman;OM;OMN;4829483;0;0
08.02.2020;8;2;2020;0;0;Oman;OM;OMN;4829483;0;0
09.02.2020;9;2;2020;0;0;Oman;OM;OMN;4829483;0;0
10.02.2020;10;2;2020;0;0;Oman;OM;OMN;4829483;0;0
11.02.2020;11;2;2020;0;0;Oman;OM;OMN;4829483;0;0
12.02.2020;12;2;2020;0;0;Oman;OM;OMN;4829483;0;0
13.02.2020;13;2;2020;0;0;Oman;OM;OMN;4829483;0;0
14.02.2020;14;2;2020;0;0;Oman;OM;OMN;4829483;0;0
15.02.2020;15;2;2020;0;0;Oman;OM;OMN;4829483;0;0
16.02.2020;16;2;2020;0;0;Oman;OM;OMN;4829483;0;0
17.02.2020;17;2;2020;0;0;Oman;OM;OMN;4829483;0;0
18.02.2020;18;2;2020;0;0;Oman;OM;OMN;4829483;0;0
19.02.2020;19;2;2020;0;0;Oman;OM;OMN;4829483;0;0
20.02.2020;20;2;2020;0;0;Oman;OM;OMN;4829483;0;0
21.02.2020;21;2;2020;0;0;Oman;OM;OMN;4829483;0;0
22.02.2020;22;2;2020;0;0;Oman;OM;OMN;4829483;0;0
23.02.2020;23;2;2020;0;0;Oman;OM;OMN;4829483;0;0
24.02.2020;24;2;2020;0;0;Oman;OM;OMN;4829483;0;0
25.02.2020;25;2;2020;2;0;Oman;OM;OMN;4829483;2;0
26.02.2020;26;2;2020;2;0;Oman;OM;OMN;4829483;4;0
27.02.2020;27;2;2020;0;0;Oman;OM;OMN;4829483;4;0
28.02.2020;28;2;2020;2;0;Oman;OM;OMN;4829483;6;0
29.02.2020;29;2;2020;0;0;Oman;OM;OMN;4829483;6;0
01.03.2020;1;3;2020;0;0;Oman;OM;OMN;4829483;6;0
02.03.2020;2;3;2020;0;0;Oman;OM;OMN;4829483;6;0
03.03.2020;3;3;2020;1;0;Oman;OM;OMN;4829483;7;0
05.03.2020;5;3;2020;8;0;Oman;OM;OMN;4829483;15;0
06.03.2020;6;3;2020;1;0;Oman;OM;OMN;4829483;16;0
10.03.2020;10;3;2020;2;0;Oman;OM;OMN;4829483;18;0
11.03.2020;11;3;2020;0;0;Oman;OM;OMN;4829483;18;0
14.03.2020;14;3;2020;2;0;Oman;OM;OMN;4829483;20;0
15.03.2020;15;3;2020;0;0;Oman;OM;OMN;4829483;20;0
16.03.2020;16;3;2020;2;0;Oman;OM;OMN;4829483;22;0
17.03.2020;17;3;2020;2;0;Oman;OM;OMN;4829483;24;0
18.03.2020;18;3;2020;0;0;Oman;OM;OMN;4829483;24;0
19.03.2020;19;3;2020;15;0;Oman;OM;OMN;4829483;39;0
20.03.2020;20;3;2020;0;0;Oman;OM;OMN;4829483;39;0
21.03.2020;21;3;2020;9;0;Oman;OM;OMN;4829483;48;0
22.03.2020;22;3;2020;4;0;Oman;OM;OMN;4829483;52;0
23.03.2020;23;3;2020;3;0;Oman;OM;OMN;4829483;55;0
24.03.2020;24;3;2020;11;0;Oman;OM;OMN;4829483;66;0
25.03.2020;25;3;2020;18;0;Oman;OM;OMN;4829483;84;0
26.03.2020;26;3;2020;15;0;Oman;OM;OMN;4829483;99;0
27.03.2020;27;3;2020;10;0;Oman;OM;OMN;4829483;109;0
28.03.2020;28;3;2020;22;0;Oman;OM;OMN;4829483;131;0
29.03.2020;29;3;2020;21;0;Oman;OM;OMN;4829483;152;0
30.03.2020;30;3;2020;15;0;Oman;OM;OMN;4829483;167;0
31.03.2020;31;3;2020;12;0;Oman;OM;OMN;4829483;179;0
01.04.2020;1;4;2020;13;1;Oman;OM;OMN;4829483;192;1
02.04.2020;2;4;2020;18;0;Oman;OM;OMN;4829483;210;1
03.04.2020;3;4;2020;21;0;Oman;OM;OMN;4829483;231;1
04.04.2020;4;4;2020;0;0;Oman;OM;OMN;4829483;231;1
05.04.2020;5;4;2020;46;1;Oman;OM;OMN;4829483;277;2
06.04.2020;6;4;2020;21;0;Oman;OM;OMN;4829483;298;2
07.04.2020;7;4;2020;73;0;Oman;OM;OMN;4829483;371;2
08.04.2020;8;4;2020;48;0;Oman;OM;OMN;4829483;419;2
09.04.2020;9;4;2020;0;0;Oman;OM;OMN;4829483;419;2
10.04.2020;10;4;2020;38;1;Oman;OM;OMN;4829483;457;3
11.04.2020;11;4;2020;27;0;Oman;OM;OMN;4829483;484;3
12.04.2020;12;4;2020;62;0;Oman;OM;OMN;4829483;546;3
13.04.2020;13;4;2020;53;1;Oman;OM;OMN;4829483;599;4
14.04.2020;14;4;2020;214;0;Oman;OM;OMN;4829483;813;4
15.04.2020;15;4;2020;97;0;Oman;OM;OMN;4829483;910;4
16.04.2020;16;4;2020;0;0;Oman;OM;OMN;4829483;910;4
31.12.2019;31;12;2019;0;0;Pakistan;PK;PAK;212215030;0;0
01.01.2020;1;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
02.01.2020;2;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
03.01.2020;3;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
04.01.2020;4;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
05.01.2020;5;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
06.01.2020;6;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
07.01.2020;7;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
08.01.2020;8;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
09.01.2020;9;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
10.01.2020;10;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
11.01.2020;11;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
12.01.2020;12;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
13.01.2020;13;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
14.01.2020;14;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
15.01.2020;15;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
16.01.2020;16;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
17.01.2020;17;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
18.01.2020;18;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
19.01.2020;19;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
20.01.2020;20;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
21.01.2020;21;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
22.01.2020;22;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
23.01.2020;23;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
24.01.2020;24;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
25.01.2020;25;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
26.01.2020;26;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
27.01.2020;27;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
28.01.2020;28;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
29.01.2020;29;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
30.01.2020;30;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
31.01.2020;31;1;2020;0;0;Pakistan;PK;PAK;212215030;0;0
01.02.2020;1;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
02.02.2020;2;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
03.02.2020;3;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
04.02.2020;4;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
05.02.2020;5;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
06.02.2020;6;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
07.02.2020;7;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
08.02.2020;8;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
09.02.2020;9;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
10.02.2020;10;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
11.02.2020;11;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
12.02.2020;12;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
13.02.2020;13;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
14.02.2020;14;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
15.02.2020;15;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
16.02.2020;16;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
17.02.2020;17;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
18.02.2020;18;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
19.02.2020;19;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
20.02.2020;20;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
21.02.2020;21;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
22.02.2020;22;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
23.02.2020;23;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
24.02.2020;24;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
25.02.2020;25;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
26.02.2020;26;2;2020;0;0;Pakistan;PK;PAK;212215030;0;0
27.02.2020;27;2;2020;2;0;Pakistan;PK;PAK;212215030;2;0
28.02.2020;28;2;2020;0;0;Pakistan;PK;PAK;212215030;2;0
29.02.2020;29;2;2020;0;0;Pakistan;PK;PAK;212215030;2;0
01.03.2020;1;3;2020;2;0;Pakistan;PK;PAK;212215030;4;0
02.03.2020;2;3;2020;0;0;Pakistan;PK;PAK;212215030;4;0
04.03.2020;4;3;2020;1;0;Pakistan;PK;PAK;212215030;5;0
07.03.2020;7;3;2020;1;0;Pakistan;PK;PAK;212215030;6;0
10.03.2020;10;3;2020;10;0;Pakistan;PK;PAK;212215030;16;0
11.03.2020;11;3;2020;0;0;Pakistan;PK;PAK;212215030;16;0
12.03.2020;12;3;2020;4;0;Pakistan;PK;PAK;212215030;20;0
13.03.2020;13;3;2020;1;0;Pakistan;PK;PAK;212215030;21;0
14.03.2020;14;3;2020;0;0;Pakistan;PK;PAK;212215030;21;0
15.03.2020;15;3;2020;9;0;Pakistan;PK;PAK;212215030;30;0
16.03.2020;16;3;2020;1;0;Pakistan;PK;PAK;212215030;31;0
17.03.2020;17;3;2020;156;0;Pakistan;PK;PAK;212215030;187;0
18.03.2020;18;3;2020;0;0;Pakistan;PK;PAK;212215030;187;0
19.03.2020;19;3;2020;115;0;Pakistan;PK;PAK;212215030;302;0
20.03.2020;20;3;2020;176;2;Pakistan;PK;PAK;212215030;478;2
21.03.2020;21;3;2020;17;1;Pakistan;PK;PAK;212215030;495;3
22.03.2020;22;3;2020;151;0;Pakistan;PK;PAK;212215030;646;3
23.03.2020;23;3;2020;138;2;Pakistan;PK;PAK;212215030;784;5
24.03.2020;24;3;2020;103;1;Pakistan;PK;PAK;212215030;887;6
25.03.2020;25;3;2020;104;1;Pakistan;PK;PAK;212215030;991;7
26.03.2020;26;3;2020;66;1;Pakistan;PK;PAK;212215030;1057;8
27.03.2020;27;3;2020;140;1;Pakistan;PK;PAK;212215030;1197;9
28.03.2020;28;3;2020;0;0;Pakistan;PK;PAK;212215030;1197;9
29.03.2020;29;3;2020;211;2;Pakistan;PK;PAK;212215030;1408;11
30.03.2020;30;3;2020;118;2;Pakistan;PK;PAK;212215030;1526;13
31.03.2020;31;3;2020;99;5;Pakistan;PK;PAK;212215030;1625;18
01.04.2020;1;4;2020;414;8;Pakistan;PK;PAK;212215030;2039;26
02.04.2020;2;4;2020;252;5;Pakistan;PK;PAK;212215030;2291;31
03.04.2020;3;4;2020;0;0;Pakistan;PK;PAK;212215030;2291;31
04.04.2020;4;4;2020;0;0;Pakistan;PK;PAK;212215030;2291;31
05.04.2020;5;4;2020;159;4;Pakistan;PK;PAK;212215030;2450;35
06.04.2020;6;4;2020;827;15;Pakistan;PK;PAK;212215030;3277;50
07.04.2020;7;4;2020;587;4;Pakistan;PK;PAK;212215030;3864;54
08.04.2020;8;4;2020;208;4;Pakistan;PK;PAK;212215030;4072;58
09.04.2020;9;4;2020;250;5;Pakistan;PK;PAK;212215030;4322;63
10.04.2020;10;4;2020;279;3;Pakistan;PK;PAK;212215030;4601;66
11.04.2020;11;4;2020;187;5;Pakistan;PK;PAK;212215030;4788;71
12.04.2020;12;4;2020;250;15;Pakistan;PK;PAK;212215030;5038;86
13.04.2020;13;4;2020;336;7;Pakistan;PK;PAK;212215030;5374;93
14.04.2020;14;4;2020;342;3;Pakistan;PK;PAK;212215030;5716;96
15.04.2020;15;4;2020;272;11;Pakistan;PK;PAK;212215030;5988;107
16.04.2020;16;4;2020;517;17;Pakistan;PK;PAK;212215030;6505;124
06.03.2020;6;3;2020;7;0;Palestine;PS;PSE;4569087;7;0
07.03.2020;7;3;2020;9;0;Palestine;PS;PSE;4569087;16;0
08.03.2020;8;3;2020;3;0;Palestine;PS;PSE;4569087;19;0
10.03.2020;10;3;2020;1;0;Palestine;PS;PSE;4569087;20;0
11.03.2020;11;3;2020;9;0;Palestine;PS;PSE;4569087;29;0
12.03.2020;12;3;2020;1;0;Palestine;PS;PSE;4569087;30;0
14.03.2020;14;3;2020;5;0;Palestine;PS;PSE;4569087;35;0
15.03.2020;15;3;2020;3;0;Palestine;PS;PSE;4569087;38;0
16.03.2020;16;3;2020;0;0;Palestine;PS;PSE;4569087;38;0
17.03.2020;17;3;2020;1;0;Palestine;PS;PSE;4569087;39;0
18.03.2020;18;3;2020;2;0;Palestine;PS;PSE;4569087;41;0
19.03.2020;19;3;2020;3;0;Palestine;PS;PSE;4569087;44;0
20.03.2020;20;3;2020;3;0;Palestine;PS;PSE;4569087;47;0
21.03.2020;21;3;2020;1;0;Palestine;PS;PSE;4569087;48;0
22.03.2020;22;3;2020;4;0;Palestine;PS;PSE;4569087;52;0
23.03.2020;23;3;2020;7;0;Palestine;PS;PSE;4569087;59;0
24.03.2020;24;3;2020;0;0;Palestine;PS;PSE;4569087;59;0
25.03.2020;25;3;2020;1;0;Palestine;PS;PSE;4569087;60;0
26.03.2020;26;3;2020;2;0;Palestine;PS;PSE;4569087;62;0
27.03.2020;27;3;2020;22;1;Palestine;PS;PSE;4569087;84;1
28.03.2020;28;3;2020;7;0;Palestine;PS;PSE;4569087;91;1
29.03.2020;29;3;2020;6;0;Palestine;PS;PSE;4569087;97;1
30.03.2020;30;3;2020;9;0;Palestine;PS;PSE;4569087;106;1
31.03.2020;31;3;2020;9;0;Palestine;PS;PSE;4569087;115;1
01.04.2020;1;4;2020;2;0;Palestine;PS;PSE;4569087;117;1
02.04.2020;2;4;2020;17;0;Palestine;PS;PSE;4569087;134;1
03.04.2020;3;4;2020;21;0;Palestine;PS;PSE;4569087;155;1
04.04.2020;4;4;2020;0;0;Palestine;PS;PSE;4569087;155;1
06.04.2020;6;4;2020;62;0;Palestine;PS;PSE;4569087;217;1
07.04.2020;7;4;2020;36;0;Palestine;PS;PSE;4569087;253;1
08.04.2020;8;4;2020;7;0;Palestine;PS;PSE;4569087;260;1
09.04.2020;9;4;2020;3;0;Palestine;PS;PSE;4569087;263;1
10.04.2020;10;4;2020;0;0;Palestine;PS;PSE;4569087;263;1
11.04.2020;11;4;2020;3;1;Palestine;PS;PSE;4569087;266;2
12.04.2020;12;4;2020;2;0;Palestine;PS;PSE;4569087;268;2
13.04.2020;13;4;2020;0;0;Palestine;PS;PSE;4569087;268;2
14.04.2020;14;4;2020;0;0;Palestine;PS;PSE;4569087;268;2
15.04.2020;15;4;2020;19;0;Palestine;PS;PSE;4569087;287;2
16.04.2020;16;4;2020;4;0;Palestine;PS;PSE;4569087;291;2
10.03.2020;10;3;2020;1;0;Panama;PA;PAN;4176873;1;0
11.03.2020;11;3;2020;6;1;Panama;PA;PAN;4176873;7;1
12.03.2020;12;3;2020;7;0;Panama;PA;PAN;4176873;14;1
13.03.2020;13;3;2020;13;0;Panama;PA;PAN;4176873;27;1
14.03.2020;14;3;2020;9;0;Panama;PA;PAN;4176873;36;1
15.03.2020;15;3;2020;7;0;Panama;PA;PAN;4176873;43;1
16.03.2020;16;3;2020;0;0;Panama;PA;PAN;4176873;43;1
17.03.2020;17;3;2020;26;0;Panama;PA;PAN;4176873;69;1
18.03.2020;18;3;2020;17;0;Panama;PA;PAN;4176873;86;1
19.03.2020;19;3;2020;23;0;Panama;PA;PAN;4176873;109;1
20.03.2020;20;3;2020;28;0;Panama;PA;PAN;4176873;137;1
21.03.2020;21;3;2020;63;0;Panama;PA;PAN;4176873;200;1
22.03.2020;22;3;2020;45;2;Panama;PA;PAN;4176873;245;3
23.03.2020;23;3;2020;68;0;Panama;PA;PAN;4176873;313;3
24.03.2020;24;3;2020;32;3;Panama;PA;PAN;4176873;345;6
25.03.2020;25;3;2020;98;0;Panama;PA;PAN;4176873;443;6
26.03.2020;26;3;2020;145;0;Panama;PA;PAN;4176873;588;6
27.03.2020;27;3;2020;86;3;Panama;PA;PAN;4176873;674;9
28.03.2020;28;3;2020;112;5;Panama;PA;PAN;4176873;786;14
29.03.2020;29;3;2020;115;3;Panama;PA;PAN;4176873;901;17
30.03.2020;30;3;2020;88;7;Panama;PA;PAN;4176873;989;24
31.03.2020;31;3;2020;86;2;Panama;PA;PAN;4176873;1075;26
01.04.2020;1;4;2020;106;4;Panama;PA;PAN;4176873;1181;30
02.04.2020;2;4;2020;136;2;Panama;PA;PAN;4176873;1317;32
03.04.2020;3;4;2020;158;5;Panama;PA;PAN;4176873;1475;37
04.04.2020;4;4;2020;198;4;Panama;PA;PAN;4176873;1673;41
05.04.2020;5;4;2020;128;5;Panama;PA;PAN;4176873;1801;46
06.04.2020;6;4;2020;187;8;Panama;PA;PAN;4176873;1988;54
07.04.2020;7;4;2020;112;1;Panama;PA;PAN;4176873;2100;55
08.04.2020;8;4;2020;149;4;Panama;PA;PAN;4176873;2249;59
09.04.2020;9;4;2020;279;4;Panama;PA;PAN;4176873;2528;63
10.04.2020;10;4;2020;224;3;Panama;PA;PAN;4176873;2752;66
11.04.2020;11;4;2020;222;8;Panama;PA;PAN;4176873;2974;74
12.04.2020;12;4;2020;260;5;Panama;PA;PAN;4176873;3234;79
13.04.2020;13;4;2020;166;8;Panama;PA;PAN;4176873;3400;87
14.04.2020;14;4;2020;72;7;Panama;PA;PAN;4176873;3472;94
15.04.2020;15;4;2020;102;1;Panama;PA;PAN;4176873;3574;95
16.04.2020;16;4;2020;177;8;Panama;PA;PAN;4176873;3751;103
21.03.2020;21;3;2020;1;0;Papua_New_Guinea;PG;PNG;8606316;1;0
22.03.2020;22;3;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
23.03.2020;23;3;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
24.03.2020;24;3;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
25.03.2020;25;3;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
26.03.2020;26;3;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
27.03.2020;27;3;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
28.03.2020;28;3;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
29.03.2020;29;3;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
30.03.2020;30;3;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
31.03.2020;31;3;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
01.04.2020;1;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
02.04.2020;2;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
03.04.2020;3;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
04.04.2020;4;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
05.04.2020;5;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
06.04.2020;6;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
07.04.2020;7;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;1;0
08.04.2020;8;4;2020;1;0;Papua_New_Guinea;PG;PNG;8606316;2;0
09.04.2020;9;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;2;0
10.04.2020;10;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;2;0
11.04.2020;11;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;2;0
12.04.2020;12;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;2;0
13.04.2020;13;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;2;0
14.04.2020;14;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;2;0
15.04.2020;15;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;2;0
16.04.2020;16;4;2020;0;0;Papua_New_Guinea;PG;PNG;8606316;2;0
08.03.2020;8;3;2020;1;0;Paraguay;PY;PRY;6956071;1;0
11.03.2020;11;3;2020;4;0;Paraguay;PY;PRY;6956071;5;0
13.03.2020;13;3;2020;1;0;Paraguay;PY;PRY;6956071;6;0
14.03.2020;14;3;2020;1;0;Paraguay;PY;PRY;6956071;7;0
16.03.2020;16;3;2020;1;0;Paraguay;PY;PRY;6956071;8;0
17.03.2020;17;3;2020;1;0;Paraguay;PY;PRY;6956071;9;0
18.03.2020;18;3;2020;2;0;Paraguay;PY;PRY;6956071;11;0
19.03.2020;19;3;2020;0;0;Paraguay;PY;PRY;6956071;11;0
20.03.2020;20;3;2020;2;0;Paraguay;PY;PRY;6956071;13;0
21.03.2020;21;3;2020;5;1;Paraguay;PY;PRY;6956071;18;1
22.03.2020;22;3;2020;4;0;Paraguay;PY;PRY;6956071;22;1
23.03.2020;23;3;2020;0;0;Paraguay;PY;PRY;6956071;22;1
24.03.2020;24;3;2020;5;0;Paraguay;PY;PRY;6956071;27;1
25.03.2020;25;3;2020;10;2;Paraguay;PY;PRY;6956071;37;3
26.03.2020;26;3;2020;4;0;Paraguay;PY;PRY;6956071;41;3
27.03.2020;27;3;2020;11;0;Paraguay;PY;PRY;6956071;52;3
28.03.2020;28;3;2020;4;0;Paraguay;PY;PRY;6956071;56;3
29.03.2020;29;3;2020;3;0;Paraguay;PY;PRY;6956071;59;3
30.03.2020;30;3;2020;5;0;Paraguay;PY;PRY;6956071;64;3
31.03.2020;31;3;2020;1;0;Paraguay;PY;PRY;6956071;65;3
01.04.2020;1;4;2020;4;0;Paraguay;PY;PRY;6956071;69;3
02.04.2020;2;4;2020;0;0;Paraguay;PY;PRY;6956071;69;3
03.04.2020;3;4;2020;8;0;Paraguay;PY;PRY;6956071;77;3
04.04.2020;4;4;2020;19;0;Paraguay;PY;PRY;6956071;96;3
05.04.2020;5;4;2020;8;0;Paraguay;PY;PRY;6956071;104;3
06.04.2020;6;4;2020;9;2;Paraguay;PY;PRY;6956071;113;5
07.04.2020;7;4;2020;0;0;Paraguay;PY;PRY;6956071;113;5
08.04.2020;8;4;2020;2;0;Paraguay;PY;PRY;6956071;115;5
09.04.2020;9;4;2020;9;0;Paraguay;PY;PRY;6956071;124;5
10.04.2020;10;4;2020;5;1;Paraguay;PY;PRY;6956071;129;6
11.04.2020;11;4;2020;4;0;Paraguay;PY;PRY;6956071;133;6
12.04.2020;12;4;2020;1;0;Paraguay;PY;PRY;6956071;134;6
13.04.2020;13;4;2020;13;0;Paraguay;PY;PRY;6956071;147;6
14.04.2020;14;4;2020;12;1;Paraguay;PY;PRY;6956071;159;7
15.04.2020;15;4;2020;2;1;Paraguay;PY;PRY;6956071;161;8
16.04.2020;16;4;2020;13;0;Paraguay;PY;PRY;6956071;174;8
07.03.2020;7;3;2020;1;0;Peru;PE;PER;31989256;1;0
09.03.2020;9;3;2020;6;0;Peru;PE;PER;31989256;7;0
10.03.2020;10;3;2020;2;0;Peru;PE;PER;31989256;9;0
11.03.2020;11;3;2020;2;0;Peru;PE;PER;31989256;11;0
12.03.2020;12;3;2020;6;0;Peru;PE;PER;31989256;17;0
13.03.2020;13;3;2020;5;0;Peru;PE;PER;31989256;22;0
14.03.2020;14;3;2020;16;0;Peru;PE;PER;31989256;38;0
15.03.2020;15;3;2020;5;0;Peru;PE;PER;31989256;43;0
16.03.2020;16;3;2020;28;0;Peru;PE;PER;31989256;71;0
17.03.2020;17;3;2020;15;0;Peru;PE;PER;31989256;86;0
