date,exusal,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exusnz,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exusuk,exukus,exvzus,exauus,exbeus,exfnus,exfrus,exgeus,exgrus,exusir,exirus,exitus,exneus,expous,exspus,exusec,execus,exuseu,exeuus,twexb,twexm,twexo,indexgx
12SEP2013,0.9271,1.0786,2.2716,1.0319,6.1178,5.6008,7.7540,63.42,99.24,1082.77,3.2761,13.097,0.8150,1.2270,5.8858,1.2670,9.9430,132.200,6.5141,0.9286,29.660,31.610,1.5819,0.6322,6.284,,,,,,,,,,,,,,,1.3315,0.7510,101.778,76.118,129.140,
13SEP2013,0.9243,1.0819,2.2825,1.0341,6.1186,5.6164,7.7544,63.36,99.38,1085.88,3.2880,13.049,0.8144,1.2279,5.9386,1.2685,9.9375,132.200,6.5641,0.9319,29.680,31.810,1.5861,0.6305,6.284,,,,,,,,,,,,,,,1.3276,0.7532,101.857,76.280,129.106,
16SEP2013,0.9331,1.0717,2.2730,1.0316,6.1198,5.5859,7.7536,62.83,98.98,1081.34,3.2880,12.930,0.8185,1.2217,5.8983,1.2605,9.7930,132.200,6.4926,0.9258,29.580,31.660,1.5927,0.6279,6.284,,,,,,,,,,,,,,,1.3350,0.7491,101.477,75.935,128.702,
17SEP2013,0.9364,1.0679,2.2550,1.0290,6.1213,5.5841,7.7538,63.36,99.16,1082.15,3.2455,12.918,0.8248,1.2124,5.8998,1.2586,9.7990,132.200,6.4606,0.9266,29.620,31.680,1.5901,0.6289,6.284,,,,,,,,,,,,,,,1.3357,0.7487,101.404,75.885,128.604,
18SEP2013,0.9344,1.0702,2.2429,1.0312,6.1210,5.5858,7.7539,63.37,99.04,1081.40,3.2320,12.970,0.8218,1.2168,5.9018,1.2592,9.8115,132.200,6.4595,0.9260,29.620,31.650,1.5965,0.6264,6.284,,,,,,,,,,,,,,,1.3351,0.7490,101.442,75.909,128.659,
19SEP2013,0.9444,1.0589,2.2067,1.0237,6.1210,5.5125,7.7535,61.76,99.33,1070.88,3.1455,12.738,0.8360,1.1962,5.8216,1.2469,9.6930,132.200,6.3416,0.9112,29.510,31.030,1.6043,0.6233,6.284,,,,,,,,,,,,,,,1.3527,0.7393,100.551,75.275,127.485,
20SEP2013,0.9397,1.0642,2.2047,1.0287,6.1210,5.5150,7.7533,62.27,99.38,1076.02,3.1640,12.777,0.8372,1.1945,5.9184,1.2510,9.8650,132.100,6.3615,0.9104,29.560,31.040,1.6021,0.6242,6.284,,,,,,,,,,,,,,,1.3522,0.7395,100.756,75.419,127.758,
23SEP2013,0.9444,1.0589,2.1997,1.0290,6.1201,5.5273,7.7533,62.57,98.76,1073.90,3.1990,12.799,0.8386,1.1925,5.9091,1.2501,9.8250,132.000,6.3815,0.9100,29.550,31.180,1.6066,0.6224,6.284,,,,,,,,,,,,,,,1.3520,0.7396,100.782,75.330,127.932,
24SEP2013,0.9404,1.0634,2.1978,1.0294,6.1208,5.5273,7.7536,62.72,98.76,1074.35,3.2150,12.861,0.8293,1.2058,5.9670,1.2533,9.8355,132.100,6.3947,0.9114,29.570,31.270,1.6006,0.6248,6.284,,,,,,,,,,,,,,,1.3490,0.7413,100.942,75.441,128.145,
25SEP2013,0.9386,1.0654,2.2221,1.0294,6.1190,5.5090,7.7537,62.20,98.62,1076.42,3.2210,12.934,0.8270,1.2092,5.9964,1.2529,9.9300,131.900,6.4080,0.9082,29.550,31.220,1.6080,0.6219,6.284,,,,,,,,,,,,,,,1.3536,0.7388,100.952,75.294,128.361,
26SEP2013,0.9354,1.0691,2.2380,1.0321,6.1194,5.5307,7.7542,61.68,98.95,1075.20,3.2145,13.047,0.8276,1.2083,5.9842,1.2546,10.0000,131.950,6.4256,0.9105,29.560,31.160,1.6012,0.6245,6.284,,,,,,,,,,,,,,,1.3484,0.7416,101.184,75.546,128.552,
27SEP2013,0.9324,1.0725,2.2577,1.0300,6.1179,5.5089,7.7539,62.48,98.30,1074.38,3.2260,13.147,0.8273,1.2088,5.9966,1.2556,10.0700,131.950,6.4170,0.9050,29.540,31.280,1.6135,0.6198,6.284,,,,,,,,,,,,,,,1.3537,0.7387,101.164,75.250,128.895,
30SEP2013,0.9342,1.0704,2.2193,1.0284,6.1200,5.5109,7.7551,62.58,98.29,1073.33,3.2560,13.155,0.8323,1.2015,6.0105,1.2547,10.0450,131.900,6.4095,0.9041,29.560,31.240,1.6179,0.6181,6.284,,,,,,,,,,,,,,,1.3535,0.7388,101.130,75.194,128.891,
01OCT2013,0.9387,1.0653,2.2240,1.0333,6.1200,5.5094,7.7535,62.46,98.05,1072.90,3.2320,13.177,0.8272,1.2089,5.9839,1.2520,10.0800,131.350,6.3584,0.9064,29.490,31.210,1.6208,0.6170,6.284,,,,,,,,,,,,,,,1.3534,0.7389,101.142,75.250,128.846,
02OCT2013,0.9366,1.0677,2.2031,1.0330,6.1200,5.4880,7.7545,62.46,97.36,1074.02,3.2255,13.153,0.8270,1.2092,6.0220,1.2492,10.0335,131.400,6.3751,0.9017,29.440,31.260,1.6224,0.6164,6.284,,,,,,,,,,,,,,,1.3592,0.7357,100.960,75.021,128.736,
03OCT2013,0.9382,1.0659,2.2086,1.0324,6.1200,5.4681,7.7542,61.97,97.08,1074.02,3.1925,13.247,0.8291,1.2061,5.9476,1.2487,10.0750,131.400,6.3345,0.8972,29.320,31.280,1.6169,0.6185,6.284,,,,,,,,,,,,,,,1.3642,0.7330,100.930,74.861,128.879,
04OCT2013,0.9443,1.0590,2.2005,1.0306,6.1200,5.4914,7.7541,61.42,97.20,1070.00,3.1800,13.086,0.8327,1.2009,5.9577,1.2464,9.9950,131.200,6.4141,0.9052,29.320,31.270,1.6069,0.6223,6.284,,,,,,,,,,,,,,,1.3582,0.7363,100.817,75.031,128.400,
07OCT2013,0.9436,1.0598,2.2027,1.0306,6.1200,5.4963,7.7542,61.79,97.02,1071.29,3.1880,13.088,0.8330,1.2005,5.9680,1.2479,9.9710,131.100,6.4210,0.9050,29.340,31.360,1.6082,0.6218,6.284,,,,,,,,,,,,,,,1.3569,0.7370,100.843,75.034,128.456,
08OCT2013,0.9449,1.0583,2.2016,1.0330,6.1206,5.4927,7.7542,61.79,96.94,1074.15,3.1950,13.152,0.8304,1.2042,5.9673,1.2491,9.9775,131.150,6.4218,0.9040,29.350,31.360,1.6089,0.6215,6.284,,,,,,,,,,,,,,,1.3582,0.7363,100.933,75.038,128.653,
09OCT2013,0.9434,1.0600,2.2080,1.0396,6.1209,5.5203,7.7544,61.92,97.23,1075.48,3.1945,13.202,0.8295,1.2055,6.0058,1.2504,9.9975,131.100,6.4741,0.9104,29.380,31.440,1.5943,0.6272,6.284,,,,,,,,,,,,,,,1.3513,0.7400,101.242,75.451,128.807,
10OCT2013,0.9466,1.0564,2.1769,1.0382,6.1156,5.5107,7.7543,61.30,98.09,1071.19,3.1900,13.070,0.8300,1.2048,6.0345,1.2482,9.8900,131.100,6.4923,0.9104,29.370,31.350,1.5975,0.6260,6.284,,,,,,,,,,,,,,,1.3535,0.7388,101.007,75.463,128.264,
11OCT2013,0.9473,1.0556,2.1846,1.0383,6.1204,5.5007,7.7541,61.07,98.42,1071.55,3.1785,13.048,0.8334,1.1999,5.9960,1.2466,9.8980,131.000,6.4713,0.9103,29.330,31.290,1.5945,0.6272,6.284,,,,,,,,,,,,,,,1.3559,0.7375,101.012,75.459,128.280,
14OCT2013,,,,,,,,,,,,,,,,,9.8980,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15OCT2013,0.9523,1.0501,2.1765,1.0372,6.1026,5.5272,7.7538,61.84,98.58,1064.33,3.1800,12.949,0.8369,1.1949,6.0313,1.2425,9.9335,131.100,6.5130,0.9152,29.340,31.250,1.5974,0.6260,6.284,,,,,,,,,,,,,,,1.3494,0.7411,100.884,75.598,127.813,
16OCT2013,0.9529,1.0494,2.1567,1.0345,6.0996,5.5290,7.7543,61.72,98.90,1066.00,3.1710,12.859,0.8406,1.1896,6.0209,1.2457,9.8760,131.100,6.5075,0.9163,29.400,31.240,1.5904,0.6288,6.284,,,,,,,,,,,,,,,1.3490,0.7413,100.803,75.615,127.611,
17OCT2013,0.9642,1.0371,2.1615,1.0285,6.0980,5.4570,7.7540,61.13,97.85,1062.38,3.1470,12.767,0.8512,1.1748,5.9319,1.2399,9.8075,130.950,6.4091,0.9028,29.350,30.980,1.6166,0.6186,6.284,,,,,,,,,,,,,,,1.3664,0.7319,100.152,74.802,127.207,
18OCT2013,0.9671,1.0340,2.1630,1.0287,6.0966,5.4466,7.7532,61.26,97.77,1060.02,3.1570,12.801,0.8497,1.1769,5.8987,1.2374,9.7500,130.950,6.4116,0.9013,29.360,31.060,1.6184,0.6179,6.284,,,,,,,,,,,,,,,1.3693,0.7303,100.120,74.718,127.244,
21OCT2013,0.9662,1.0350,2.1728,1.0296,6.0924,5.4554,7.7525,61.56,98.14,1060.93,3.1670,12.959,0.8467,1.1811,5.9150,1.2417,9.8400,130.850,6.4033,0.9019,29.430,31.120,1.6149,0.6192,6.284,,,,,,,,,,,,,,,1.3672,0.7314,100.374,74.841,127.653,
22OCT2013,0.9705,1.0304,2.1673,1.0282,6.0925,5.4141,7.7524,61.64,98.18,1057.50,3.1730,12.861,0.8517,1.1741,5.8953,1.2361,9.7305,130.750,6.3719,0.8947,29.330,31.030,1.6221,0.6165,6.284,,,,,,,,,,,,,,,1.3778,0.7258,100.087,74.527,127.420,
23OCT2013,0.9632,1.0382,2.1805,1.0384,6.0833,5.4112,7.7525,61.54,97.28,1057.45,3.1630,12.934,0.8393,1.1915,5.9149,1.2383,9.7670,130.650,6.3734,0.8918,29.410,31.170,1.6171,0.6184,6.284,,,,,,,,,,,,,,,1.3786,0.7254,100.187,74.641,127.495,
24OCT2013,0.9601,1.0416,2.1948,1.0421,6.0815,5.4008,7.7531,61.48,97.36,1061.50,3.1580,12.977,0.8346,1.1982,5.8904,1.2370,9.7665,130.500,6.3560,0.8916,29.370,31.120,1.6186,0.6178,6.284,,,,,,,,,,,,,,,1.3810,0.7241,100.278,74.676,127.654,
25OCT2013,0.9578,1.0441,2.1870,1.0449,6.0838,5.4068,7.7528,61.40,97.46,1062.30,3.1425,12.875,0.8282,1.2074,5.8958,1.2365,9.8185,130.600,6.3237,0.8939,29.380,31.040,1.6158,0.6189,6.284,,,,,,,,,,,,,,,1.3794,0.7250,100.243,74.797,127.418,
28OCT2013,0.9569,1.0450,2.1828,1.0443,6.0853,5.4109,7.7533,61.54,97.70,1060.70,3.1335,12.863,0.8284,1.2071,5.8918,1.2383,9.8085,130.900,6.3346,0.8954,29.390,31.050,1.6131,0.6199,6.284,,,,,,,,,,,,,,,1.3786,0.7254,100.272,74.850,127.414,
29OCT2013,0.9498,1.0529,2.1785,1.0445,6.0897,5.4167,7.7535,61.34,98.09,1061.92,3.1455,12.874,0.8265,1.2099,5.8865,1.2390,9.8690,130.900,6.3720,0.8982,29.390,31.010,1.6059,0.6227,6.284,,,,,,,,,,,,,,,1.3770,0.7262,100.393,74.994,127.498,
30OCT2013,0.9491,1.0536,2.1860,1.0454,6.0936,5.4161,7.7535,61.09,98.14,1058.40,3.1470,12.877,0.8247,1.2126,5.8769,1.2366,9.8680,131.000,6.3684,0.8964,29.380,31.040,1.6078,0.6220,6.284,,,,,,,,,,,,,,,1.3771,0.7262,100.399,75.004,127.497,
31OCT2013,0.9471,1.0559,2.2235,1.0429,6.0943,5.4862,7.7530,61.61,98.10,1060.83,3.1550,13.000,0.8277,1.2082,5.9476,1.2402,10.0020,130.850,6.4692,0.9056,29.420,31.140,1.6068,0.6224,6.284,,,,,,,,,,,,,,,1.3594,0.7356,100.845,75.380,128.007,
01NOV2013,0.9438,1.0595,2.2585,1.0442,6.0993,5.5299,7.7524,61.84,98.78,1060.91,3.1700,13.082,0.8231,1.2149,5.9678,1.2434,10.1680,131.000,6.5354,0.9124,29.410,31.220,1.5922,0.6281,6.284,,,,,,,,,,,,,,,1.3488,0.7414,101.277,75.816,128.410,
04NOV2013,0.9510,1.0515,2.2425,1.0414,6.0980,5.5183,7.7518,61.74,98.62,1062.38,3.1715,12.986,0.8286,1.2069,5.9478,1.2424,10.1170,131.100,6.5005,0.9106,29.370,31.290,1.5950,0.6270,6.284,,,,,,,,,,,,,,,1.3516,0.7399,101.062,75.637,128.161,
05NOV2013,0.9487,1.0541,2.2850,1.0447,6.0966,5.5360,7.7516,61.76,98.60,1061.03,3.1715,13.140,0.8297,1.2053,5.9810,1.2432,10.2360,131.100,6.5267,0.9126,29.420,31.260,1.6044,0.6233,6.284,,,,,,,,,,,,,,,1.3470,0.7424,101.345,75.786,128.602,
06NOV2013,0.9518,1.0506,2.2865,1.0418,6.0925,5.5128,7.7512,62.48,98.60,1059.77,3.1775,13.150,0.8383,1.1929,5.9555,1.2425,10.2785,131.100,6.4922,0.9109,29.400,31.260,1.6080,0.6219,6.284,,,,,,,,,,,,,,,1.3530,0.7391,101.226,75.563,128.626,
07NOV2013,0.9469,1.0561,2.2995,1.0441,6.0906,5.5681,7.7516,62.41,98.56,1062.78,3.1830,13.198,0.8345,1.1983,6.0320,1.2443,10.2900,131.050,6.5298,0.9184,29.450,31.330,1.6069,0.6223,6.284,,,,,,,,,,,,,,,1.3390,0.7468,101.531,75.959,128.794,
08NOV2013,0.9381,1.0660,2.3201,1.0486,6.0903,5.5824,7.7515,62.48,99.03,1062.12,3.1775,13.243,0.8254,1.2115,6.1542,1.2463,10.3360,131.100,6.5947,0.9220,29.510,31.460,1.5995,0.6252,6.284,,,,,,,,,,,,,,,1.3357,0.7487,101.789,76.256,128.986,
11NOV2013,,,,,,,,,,,,,,,,,10.3360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12NOV2013,0.9290,1.0764,2.3303,1.0500,6.0917,5.5524,7.7527,63.73,99.65,1072.65,3.2100,13.198,0.8214,1.2174,6.1986,1.2508,10.3820,131.050,6.6472,0.9176,29.580,31.590,1.5916,0.6283,6.284,,,,,,,,,,,,,,,1.3428,0.7447,101.910,76.250,129.265,
13NOV2013,0.9324,1.0725,2.3259,1.0468,6.0926,5.5418,7.7528,63.28,99.31,1070.56,3.2100,13.085,0.8261,1.2105,6.1794,1.2473,10.3330,131.050,6.6600,0.9155,29.600,31.530,1.6033,0.6237,6.284,,,,,,,,,,,,,,,1.3456,0.7432,101.639,76.023,128.952,
14NOV2013,0.9321,1.0728,2.3229,1.0497,6.0920,5.5364,7.7535,63.12,99.93,1068.21,3.2030,13.007,0.8281,1.2076,6.1645,1.2479,10.2900,131.100,6.6453,0.9152,29.560,31.550,1.6077,0.6220,6.284,,,,,,,,,,,,,,,1.3468,0.7425,101.578,76.114,128.699,
15NOV2013,0.9365,1.0678,2.3140,1.0457,6.0920,5.5330,7.7535,62.97,100.17,1062.35,3.2030,12.951,0.8331,1.2003,6.1182,1.2466,10.1710,131.100,6.6473,0.9152,29.550,31.570,1.6107,0.6208,6.284,,,,,,,,,,,,,,,1.3480,0.7418,101.438,76.011,128.519,
18NOV2013,0.9400,1.0638,2.2705,1.0426,6.0918,5.5160,7.7521,62.07,100.04,1054.84,3.1845,12.871,0.8370,1.1947,6.1085,1.2457,10.1200,131.100,6.5974,0.9121,29.470,31.580,1.6110,0.6207,6.284,,,,,,,,,,,,,,,1.3520,0.7396,101.131,75.814,128.087,
19NOV2013,0.9412,1.0625,2.2673,1.0467,6.0924,5.5130,7.7514,62.26,100.14,1054.86,3.1770,12.897,0.8341,1.1989,6.0936,1.2446,10.1880,131.050,6.6193,0.9114,29.430,31.620,1.6110,0.6207,6.284,,,,,,,,,,,,,,,1.3529,0.7392,101.212,75.892,128.167,
20NOV2013,0.9369,1.0673,2.2705,1.0446,6.0925,5.5458,7.7515,62.34,100.02,1056.28,3.1790,12.981,0.8291,1.2061,6.1008,1.2449,10.0675,131.050,6.6267,0.9158,29.500,31.680,1.6150,0.6192,6.284,,,,,,,,,,,,,,,1.3451,0.7434,101.414,76.014,128.461,
21NOV2013,0.9249,1.0812,2.3080,1.0506,6.0914,5.5369,7.7525,62.94,100.95,1061.90,3.2091,13.064,0.8209,1.2182,6.1080,1.2495,10.1445,131.050,6.6522,0.9146,29.570,31.820,1.6155,0.6190,6.284,,,,,,,,,,,,,,,1.3470,0.7424,101.733,76.237,128.886,
22NOV2013,0.9163,1.0913,2.2908,1.0534,6.0935,5.5047,7.7531,62.72,101.29,1060.99,3.2120,12.999,0.8169,1.2241,6.0744,1.2499,10.0830,131.100,6.5897,0.9072,29.580,31.810,1.6211,0.6169,6.284,,,,,,,,,,,,,,,1.3547,0.7382,101.584,76.131,128.689,
25NOV2013,0.9148,1.0931,2.2900,1.0554,6.0916,5.5236,7.7525,62.37,101.70,1059.35,3.2170,13.013,0.8188,1.2213,6.1158,1.2522,10.0755,131.100,6.5701,0.9125,29.600,32.020,1.6146,0.6193,6.284,,,,,,,,,,,,,,,1.3502,0.7406,101.711,76.363,128.673,
26NOV2013,0.9120,1.0965,2.2980,1.0547,6.0925,5.5022,7.7521,62.47,101.38,1060.07,3.2190,13.067,0.8193,1.2206,6.1026,1.2534,10.1360,131.100,6.5775,0.9080,29.600,32.050,1.6187,0.6178,6.284,,,,,,,,,,,,,,,1.3555,0.7377,101.694,76.172,128.883,
27NOV2013,0.9072,1.1023,2.3080,1.0595,6.0922,5.4975,7.7528,62.47,102.18,1060.90,3.2290,13.096,0.8126,1.2306,6.1070,1.2548,10.2255,131.200,6.5794,0.9091,29.650,32.150,1.6267,0.6147,6.284,,,,,,,,,,,,,,,1.3563,0.7373,101.872,76.337,129.068,
28NOV2013,,,,,,,,,,,,,,,,,10.2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29NOV2013,0.9125,1.0959,2.3345,1.0597,6.0922,5.4823,7.7526,62.39,102.45,1057.76,3.2230,13.111,0.8157,1.2259,6.1160,1.2548,10.1765,131.200,6.5475,0.9047,29.590,32.070,1.6373,0.6108,6.284,,,,,,,,,,,,,,,1.3606,0.7350,101.822,76.206,129.126,
02DEC2013,0.9098,1.0991,2.3530,1.0632,6.0927,5.5035,7.7517,62.30,103.04,1058.00,3.2080,13.203,0.8178,1.2228,6.1240,1.2560,10.2635,131.000,6.5484,0.9076,29.590,32.130,1.6365,0.6111,6.284,,,,,,,,,,,,,,,1.3552,0.7379,102.073,76.485,129.325,
03DEC2013,0.9123,1.0961,2.3664,1.0660,6.0914,5.4830,7.7522,62.38,102.36,1059.97,3.2165,13.217,0.8245,1.2129,6.0880,1.2531,10.3375,130.800,6.5047,0.9030,29.550,32.170,1.6416,0.6092,6.284,,,,,,,,,,,,,,,1.3604,0.7351,102.014,76.302,129.430,
04DEC2013,0.9009,1.1100,2.3784,1.0696,6.0913,5.5026,7.7528,61.90,102.48,1061.02,3.2250,13.102,0.8173,1.2235,6.1579,1.2557,10.4755,130.780,6.5142,0.9052,29.570,32.230,1.6352,0.6115,6.284,,,,,,,,,,,,,,,1.3555,0.7377,102.079,76.558,129.245,
05DEC2013,0.9069,1.1027,2.3620,1.0638,6.0903,5.4590,7.7538,61.60,101.82,1058.27,3.2275,13.019,0.8211,1.2179,6.1519,1.2532,10.4150,130.820,6.4911,0.8976,29.610,32.220,1.6328,0.6124,6.284,,,,,,,,,,,,,,,1.3664,0.7319,101.671,76.086,128.942,
06DEC2013,0.9091,1.1000,2.3338,1.0663,6.0815,5.4487,7.7542,61.43,102.88,1056.00,3.2320,12.938,0.8271,1.2090,6.1535,1.2512,10.3525,130.800,6.5081,0.8939,29.570,32.220,1.6327,0.6125,6.284,,,,,,,,,,,,,,,1.3690,0.7305,101.562,76.191,128.562,
09DEC2013,0.9084,1.1008,2.3197,1.0641,6.0643,5.4350,7.7532,60.87,103.22,1050.05,3.2025,12.851,0.8270,1.2092,6.1410,1.2493,10.3747,130.730,6.5346,0.8914,29.530,32.140,1.6403,0.6096,6.284,,,,,,,,,,,,,,,1.3726,0.7285,101.286,76.078,128.093,
10DEC2013,0.9150,1.0929,2.3106,1.0622,6.0705,5.4194,7.7532,61.04,102.80,1052.00,3.2065,12.885,0.8317,1.2024,6.1130,1.2489,10.3550,130.750,6.5314,0.8876,29.540,32.070,1.6424,0.6089,6.284,,,,,,,,,,,,,,,1.3765,0.7265,101.338,75.872,128.535,
11DEC2013,0.9066,1.1030,2.3308,1.0605,6.0712,5.4064,7.7543,61.38,102.38,1051.50,3.2140,12.923,0.8226,1.2157,6.1176,1.2510,10.3535,130.750,6.5380,0.8856,29.590,32.080,1.6389,0.6102,6.284,,,,,,,,,,,,,,,1.3798,0.7247,101.241,75.740,128.429,
12DEC2013,0.8925,1.1204,2.3390,1.0641,6.0710,5.4243,7.7533,61.85,103.11,1050.75,3.2290,13.038,0.8238,1.2139,6.1991,1.2558,10.4200,130.850,6.5964,0.8902,29.620,32.080,1.6326,0.6125,6.284,,,,,,,,,,,,,,,1.3752,0.7272,101.581,76.083,128.745,
13DEC2013,0.8961,1.1159,2.3370,1.0594,6.0710,5.4361,7.7534,62.16,103.28,1052.90,3.2320,12.958,0.8265,1.2099,6.1851,1.2554,10.3125,130.760,6.5772,0.8904,29.620,32.020,1.6294,0.6137,6.284,,,,,,,,,,,,,,,1.3724,0.7287,101.516,76.064,128.626,
16DEC2013,0.8969,1.1150,2.3215,1.0577,6.0713,5.4228,7.7533,61.68,102.91,1052.60,3.2390,12.945,0.8267,1.2096,6.1529,1.2550,10.2715,130.760,6.5723,0.8876,29.630,32.010,1.6311,0.6131,6.284,,,,,,,,,,,,,,,1.3757,0.7269,101.383,75.895,128.545,
17DEC2013,0.8903,1.1232,2.3181,1.0611,6.0707,5.4259,7.7525,61.92,102.63,1050.65,3.2470,12.953,0.8246,1.2127,6.1234,1.2574,10.3350,130.800,6.5664,0.8870,29.620,32.110,1.6254,0.6152,6.284,,,,,,,,,,,,,,,1.3748,0.7274,101.457,75.986,128.593,
18DEC2013,0.8884,1.1256,2.3462,1.0645,6.0713,5.4192,7.7522,62.06,103.18,1051.75,3.2570,12.993,0.8226,1.2157,6.1125,1.2596,10.3575,130.750,6.5379,0.8872,29.680,32.270,1.6388,0.6102,6.284,,,,,,,,,,,,,,,1.3766,0.7264,101.589,76.035,128.825,
19DEC2013,0.8858,1.1289,2.3535,1.0677,6.0711,5.4584,7.7534,62.14,104.16,1059.28,3.2730,12.971,0.8171,1.2238,6.1580,1.2670,10.3785,130.700,6.5783,0.8964,29.930,32.480,1.6382,0.6104,6.284,,,,,,,,,,,,,,,1.3666,0.7317,101.922,76.479,128.995,
20DEC2013,0.8918,1.1213,2.3741,1.0679,6.0711,5.4559,7.7539,61.98,104.07,1061.35,3.2860,12.948,0.8214,1.2174,6.1494,1.2666,10.3350,130.650,6.5755,0.8952,29.880,32.600,1.6355,0.6114,6.284,,,,,,,,,,,,,,,1.3673,0.7314,101.908,76.448,129.005,
23DEC2013,0.8940,1.1186,2.3685,1.0602,6.0697,5.4453,7.7535,61.83,104.06,1060.40,3.2900,12.973,0.8212,1.2177,6.1469,1.2681,10.3265,130.700,6.5563,0.8942,29.960,32.700,1.6356,0.6114,6.284,,,,,,,,,,,,,,,1.3701,0.7299,101.765,76.213,128.988,
24DEC2013,0.8920,1.1211,2.3570,1.0618,6.0712,5.4541,7.7545,61.75,104.26,1059.25,3.2920,13.019,0.8186,1.2216,6.1455,1.2684,10.3325,130.750,6.5646,0.8961,30.030,32.670,1.6371,0.6108,6.284,,,,,,,,,,,,,,,1.3676,0.7312,101.870,76.331,129.069,
25DEC2013,,,,,,,,,,,,,,,,,10.3325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26DEC2013,0.8885,1.1255,2.3535,1.0648,6.0744,5.4490,7.7550,62.15,104.72,1059.10,3.2960,13.056,0.8158,1.2258,6.1416,1.2689,10.3410,130.700,6.5441,0.8963,29.990,32.820,1.6425,0.6088,6.284,,,,,,,,,,,,,,,1.3690,0.7305,101.966,76.403,129.191,
27DEC2013,0.8886,1.1254,2.3527,1.0697,6.0684,5.4174,7.7548,61.92,105.05,1053.72,3.2880,13.073,0.8180,1.2225,6.1246,1.2675,10.4925,130.700,6.5114,0.8893,29.980,32.850,1.6491,0.6064,6.284,,,,,,,,,,,,,,,1.3766,0.7264,101.890,76.324,129.125,
30DEC2013,0.8922,1.1208,2.3524,1.0640,6.0617,5.3991,7.7542,61.77,105.00,1054.52,3.2930,13.049,0.8219,1.2167,6.0657,1.2671,10.4200,130.750,6.4127,0.8866,29.870,32.810,1.6522,0.6053,6.284,,,,,,,,,,,,,,,1.3816,0.7238,101.681,76.045,129.017,
31DEC2013,0.8929,1.1199,2.3608,1.0637,6.0537,5.4121,7.7539,61.92,105.25,1055.25,3.2770,13.098,0.8229,1.2152,6.0657,1.2622,10.4850,130.750,6.4254,0.8904,29.830,32.680,1.6574,0.6034,6.284,,,,,,,,,,,,,,,1.3779,0.7257,101.742,76.142,129.029,
01JAN2014,,,,,,,,,,,,,,,,,10.4850,,,,,,,,,,,,,,,,,,,,,,,,,102.102,76.436,129.537,
02JAN2014,0.8924,1.1206,2.4015,1.0634,6.0504,5.4542,7.7534,62.31,104.84,1050.30,3.2850,13.116,0.8204,1.2189,6.1473,1.2666,10.6800,130.700,6.4909,0.8998,29.900,32.970,1.6441,0.6082,6.284,,,,,,,,,,,,,,,1.3670,0.7315,101.993,76.426,129.223,
03JAN2014,0.8976,1.1141,2.3831,1.0612,6.0505,5.4807,7.7537,62.17,104.46,1055.00,3.2850,13.106,0.8296,1.2054,6.1416,1.2661,10.6595,130.650,6.5177,0.9044,29.940,32.980,1.6424,0.6089,6.284,,,,,,,,,,,,,,,1.3606,0.7350,102.037,76.495,129.233,
06JAN2014,0.8961,1.1159,2.3744,1.0658,6.0524,5.4706,7.7542,62.31,104.38,1065.01,3.2835,13.093,0.8292,1.2060,6.1712,1.2678,10.6450,130.700,6.5134,0.9036,30.040,33.060,1.6412,0.6093,6.284,,,,,,,,,,,,,,,1.3636,0.7334,102.103,76.522,129.345,
07JAN2014,0.8923,1.1207,2.3732,1.0742,6.0507,5.4768,7.7542,62.30,104.54,1068.50,3.2830,13.045,0.8290,1.2063,6.1654,1.2711,10.6425,130.650,6.5172,0.9086,30.110,33.080,1.6421,0.6090,6.284,,,,,,,,,,,,,,,1.3618,0.7343,102.221,76.781,129.278,
08JAN2014,0.8909,1.1225,2.3883,1.0802,6.0510,5.4912,7.7543,62.07,104.87,1065.45,3.2710,13.091,0.8279,1.2079,6.1960,1.2717,10.7595,130.800,6.5631,0.9102,30.100,33.050,1.6461,0.6075,6.284,,,,,,,,,,,,,,,1.3586,0.7361,102.397,77.016,129.367,
09JAN2014,0.8886,1.1254,2.4017,1.0850,6.0540,5.4897,7.7541,62.07,104.74,1062.89,3.2750,13.155,0.8248,1.2124,6.1891,1.2712,10.8055,130.650,6.5597,0.9085,30.040,33.020,1.6459,0.6076,6.284,,,,,,,,,,,,,,,1.3591,0.7358,102.503,77.090,129.510,
10JAN2014,0.8985,1.1130,2.3645,1.0915,6.0519,5.4610,7.7542,61.45,104.06,1061.32,3.2680,12.997,0.8294,1.2057,6.1598,1.2659,10.6615,130.650,6.4956,0.9032,29.990,32.990,1.6470,0.6072,6.284,,,,,,,,,,,,,,,1.3664,0.7319,102.159,76.930,128.950,
13JAN2014,0.9053,1.1046,2.3540,1.0868,6.0432,5.4682,7.7543,61.52,103.31,1056.70,3.2600,13.014,0.8363,1.1957,6.1202,1.2647,10.7900,130.650,6.5054,0.9026,29.980,32.960,1.6379,0.6105,6.284,,,,,,,,,,,,,,,1.3647,0.7328,102.037,76.805,128.839,
