PERMNO,DATE,COMNAM,TICKER,PRC,VOL,NUMTRD,RET,RETX
89954,20070420,DIRECTV GROUP INC,DTV,24.10000,4391928,,0.008790,0.008790
89954,20070423,DIRECTV GROUP INC,DTV,24.02000,2837398,,-0.003319,-0.003319
89954,20070424,DIRECTV GROUP INC,DTV,23.94000,3042545,,-0.003331,-0.003331
89954,20070425,DIRECTV GROUP INC,DTV,24.15000,3591026,,0.008772,0.008772
89954,20070426,DIRECTV GROUP INC,DTV,23.89000,3302200,,-0.010766,-0.010766
89954,20070427,DIRECTV GROUP INC,DTV,23.89000,4409629,,0.000000,0.000000
89954,20070430,DIRECTV GROUP INC,DTV,23.84000,3588842,,-0.002093,-0.002093
89954,20070501,DIRECTV GROUP INC,DTV,23.81000,4001974,,-0.001258,-0.001258
89954,20070502,DIRECTV GROUP INC,DTV,24.21000,7721300,,0.016800,0.016800
89954,20070503,DIRECTV GROUP INC,DTV,24.09000,2478800,,-0.004957,-0.004957
89954,20070504,DIRECTV GROUP INC,DTV,24.16000,3998240,,0.002906,0.002906
89954,20070507,DIRECTV GROUP INC,DTV,24.47000,3172725,,0.012831,0.012831
89954,20070508,DIRECTV GROUP INC,DTV,24.38000,4199028,,-0.003678,-0.003678
89954,20070509,DIRECTV GROUP INC,DTV,23.75000,5950100,,-0.025841,-0.025841
89954,20070510,DIRECTV GROUP INC,DTV,23.01000,5963953,,-0.031158,-0.031158
89954,20070511,DIRECTV GROUP INC,DTV,23.82000,5934760,,0.035202,0.035202
89954,20070514,DIRECTV GROUP INC,DTV,23.63000,4217200,,-0.007977,-0.007977
89954,20070515,DIRECTV GROUP INC,DTV,23.55000,5745100,,-0.003386,-0.003386
89954,20070516,DIRECTV GROUP INC,DTV,23.69000,4439879,,0.005945,0.005945
89954,20070517,DIRECTV GROUP INC,DTV,23.46000,3340600,,-0.009709,-0.009709
89954,20070518,DIRECTV GROUP INC,DTV,23.76000,5799409,,0.012788,0.012788
89954,20070521,DIRECTV GROUP INC,DTV,23.79000,4859400,,0.001263,0.001263
89954,20070522,DIRECTV GROUP INC,DTV,23.60000,5382380,,-0.007987,-0.007987
89954,20070523,DIRECTV GROUP INC,DTV,23.53000,4563550,,-0.002966,-0.002966
89954,20070524,DIRECTV GROUP INC,DTV,23.05000,4789638,,-0.020400,-0.020400
89954,20070525,DIRECTV GROUP INC,DTV,23.19000,3957700,,0.006074,0.006074
89954,20070529,DIRECTV GROUP INC,DTV,22.90000,5246207,,-0.012505,-0.012505
89954,20070530,DIRECTV GROUP INC,DTV,23.46000,7721922,,0.024454,0.024454
89954,20070531,DIRECTV GROUP INC,DTV,23.36000,4410800,,-0.004263,-0.004263
89954,20070601,DIRECTV GROUP INC,DTV,23.63000,3972798,,0.011558,0.011558
89954,20070604,DIRECTV GROUP INC,DTV,23.29000,4716037,,-0.014388,-0.014388
89954,20070605,DIRECTV GROUP INC,DTV,23.08000,4197565,,-0.009017,-0.009017
89954,20070606,DIRECTV GROUP INC,DTV,22.78000,3895950,,-0.012998,-0.012998
89954,20070607,DIRECTV GROUP INC,DTV,22.34000,6220295,,-0.019315,-0.019315
89954,20070608,DIRECTV GROUP INC,DTV,22.89000,5275400,,0.024619,0.024619
89954,20070611,DIRECTV GROUP INC,DTV,22.63000,5925677,,-0.011359,-0.011359
89954,20070612,DIRECTV GROUP INC,DTV,22.64000,7532942,,0.000442,0.000442
89954,20070613,DIRECTV GROUP INC,DTV,22.86000,5320200,,0.009717,0.009717
89954,20070614,DIRECTV GROUP INC,DTV,23.48000,7129600,,0.027122,0.027122
89954,20070615,DIRECTV GROUP INC,DTV,23.36000,5803200,,-0.005111,-0.005111
89954,20070618,DIRECTV GROUP INC,DTV,23.12000,4042100,,-0.010274,-0.010274
89954,20070619,DIRECTV GROUP INC,DTV,24.54000,12252310,,0.061419,0.061419
89954,20070620,DIRECTV GROUP INC,DTV,23.67000,6637393,,-0.035452,-0.035452
89954,20070621,DIRECTV GROUP INC,DTV,24.16000,7149963,,0.020701,0.020701
89954,20070622,DIRECTV GROUP INC,DTV,23.99000,7283700,,-0.007036,-0.007036
89954,20070625,DIRECTV GROUP INC,DTV,23.78000,8001198,,-0.008754,-0.008754
89954,20070626,DIRECTV GROUP INC,DTV,23.35000,7796100,,-0.018082,-0.018082
89954,20070627,DIRECTV GROUP INC,DTV,23.27000,7508513,,-0.003426,-0.003426
89954,20070628,DIRECTV GROUP INC,DTV,23.18000,6133398,,-0.003868,-0.003868
89954,20070629,DIRECTV GROUP INC,DTV,23.11000,6241400,,-0.003020,-0.003020
89954,20070702,DIRECTV GROUP INC,DTV,23.16000,4525625,,0.002164,0.002164
89954,20070703,DIRECTV GROUP INC,DTV,23.30000,2788294,,0.006045,0.006045
89954,20070705,DIRECTV GROUP INC,DTV,23.69000,3103670,,0.016738,0.016738
89954,20070706,DIRECTV GROUP INC,DTV,23.94000,6618284,,0.010553,0.010553
89954,20070709,DIRECTV GROUP INC,DTV,24.39000,6589655,,0.018797,0.018797
89954,20070710,DIRECTV GROUP INC,DTV,24.79000,10476270,,0.016400,0.016400
89954,20070711,DIRECTV GROUP INC,DTV,24.91000,5737700,,0.004841,0.004841
89954,20070712,DIRECTV GROUP INC,DTV,25.28000,7413800,,0.014854,0.014854
89954,20070713,DIRECTV GROUP INC,DTV,24.94000,5835000,,-0.013449,-0.013449
89954,20070716,DIRECTV GROUP INC,DTV,24.94000,5483633,,0.000000,0.000000
89954,20070717,DIRECTV GROUP INC,DTV,24.50000,5375840,,-0.017642,-0.017642
89954,20070718,DIRECTV GROUP INC,DTV,24.53000,5938788,,0.001225,0.001225
89954,20070719,DIRECTV GROUP INC,DTV,24.67000,4971393,,0.005707,0.005707
89954,20070720,DIRECTV GROUP INC,DTV,24.10000,4115900,,-0.023105,-0.023105
89954,20070723,DIRECTV GROUP INC,DTV,24.52000,3812900,,0.017427,0.017427
89954,20070724,DIRECTV GROUP INC,DTV,23.99000,3884700,,-0.021615,-0.021615
89954,20070725,DIRECTV GROUP INC,DTV,23.87000,3706900,,-0.005002,-0.005002
89954,20070726,DIRECTV GROUP INC,DTV,22.98000,9081314,,-0.037285,-0.037285
89954,20070727,DIRECTV GROUP INC,DTV,22.23000,5622700,,-0.032637,-0.032637
89954,20070730,DIRECTV GROUP INC,DTV,22.57000,5162300,,0.015295,0.015295
89954,20070731,DIRECTV GROUP INC,DTV,22.41000,4973800,,-0.007089,-0.007089
89954,20070801,DIRECTV GROUP INC,DTV,21.98000,7932900,,-0.019188,-0.019188
89954,20070802,DIRECTV GROUP INC,DTV,21.98000,5962000,,0.000000,0.000000
89954,20070803,DIRECTV GROUP INC,DTV,21.16000,7208700,,-0.037307,-0.037307
89954,20070806,DIRECTV GROUP INC,DTV,21.31000,7910100,,0.007089,0.007089
89954,20070807,DIRECTV GROUP INC,DTV,20.96000,6263200,,-0.016424,-0.016424
89954,20070808,DIRECTV GROUP INC,DTV,21.93000,9618300,,0.046279,0.046279
89954,20070809,DIRECTV GROUP INC,DTV,21.80000,15718700,,-0.005928,-0.005928
89954,20070810,DIRECTV GROUP INC,DTV,21.84000,8514500,,0.001835,0.001835
89954,20070813,DIRECTV GROUP INC,DTV,22.43000,6317300,,0.027015,0.027015
89954,20070814,DIRECTV GROUP INC,DTV,22.10000,7210300,,-0.014712,-0.014712
89954,20070815,DIRECTV GROUP INC,DTV,21.47000,6737900,,-0.028507,-0.028507
89954,20070816,DIRECTV GROUP INC,DTV,21.59000,7998500,,0.005589,0.005589
89954,20070817,DIRECTV GROUP INC,DTV,22.57000,7071900,,0.045391,0.045391
89954,20070820,DIRECTV GROUP INC,DTV,21.73000,6745200,,-0.037218,-0.037218
89954,20070821,DIRECTV GROUP INC,DTV,21.80000,5691200,,0.003221,0.003221
89954,20070822,DIRECTV GROUP INC,DTV,22.42000,4612300,,0.028440,0.028440
89954,20070823,DIRECTV GROUP INC,DTV,22.33000,6260500,,-0.004014,-0.004014
89954,20070824,DIRECTV GROUP INC,DTV,23.12000,5375800,,0.035378,0.035378
89954,20070827,DIRECTV GROUP INC,DTV,23.36000,4706300,,0.010381,0.010381
89954,20070828,DIRECTV GROUP INC,DTV,22.43000,6009700,,-0.039812,-0.039812
89954,20070829,DIRECTV GROUP INC,DTV,23.36000,6515400,,0.041462,0.041462
89954,20070830,DIRECTV GROUP INC,DTV,23.04000,5246700,,-0.013699,-0.013699
89954,20070831,DIRECTV GROUP INC,DTV,23.33000,4735200,,0.012587,0.012587
89954,20070904,DIRECTV GROUP INC,DTV,23.44000,4946000,,0.004715,0.004715
89954,20070905,DIRECTV GROUP INC,DTV,23.26000,4524600,,-0.007679,-0.007679
89954,20070906,DIRECTV GROUP INC,DTV,23.08000,4508600,,-0.007739,-0.007739
89954,20070907,DIRECTV GROUP INC,DTV,23.12000,4127200,,0.001733,0.001733
89954,20070910,DIRECTV GROUP INC,DTV,22.84000,3184300,,-0.012111,-0.012111
89954,20070911,DIRECTV GROUP INC,DTV,22.59000,5469300,,-0.010946,-0.010946
89954,20070912,DIRECTV GROUP INC,DTV,22.17000,6074900,,-0.018592,-0.018592
89954,20070913,DIRECTV GROUP INC,DTV,21.94000,6039400,,-0.010374,-0.010374
89954,20070914,DIRECTV GROUP INC,DTV,22.08000,4698900,,0.006381,0.006381
89954,20070917,DIRECTV GROUP INC,DTV,22.35000,4350800,,0.012228,0.012228
89954,20070918,DIRECTV GROUP INC,DTV,23.75000,6722600,,0.062640,0.062640
89954,20070919,DIRECTV GROUP INC,DTV,24.42000,9182500,,0.028211,0.028211
89954,20070920,DIRECTV GROUP INC,DTV,24.45000,5611600,,0.001229,0.001229
89954,20070921,DIRECTV GROUP INC,DTV,24.70000,10256610,,0.010225,0.010225
89954,20070924,DIRECTV GROUP INC,DTV,24.24000,4615900,,-0.018624,-0.018624
89954,20070925,DIRECTV GROUP INC,DTV,24.25000,6821800,,0.000413,0.000413
89954,20070926,DIRECTV GROUP INC,DTV,24.14000,5229000,,-0.004536,-0.004536
89954,20070927,DIRECTV GROUP INC,DTV,24.06000,5961900,,-0.003314,-0.003314
89954,20070928,DIRECTV GROUP INC,DTV,24.28000,5267800,,0.009144,0.009144
89954,20071001,DIRECTV GROUP INC,DTV,24.59000,4041700,,0.012768,0.012768
89954,20071002,DIRECTV GROUP INC,DTV,24.47000,5909200,,-0.004880,-0.004880
89954,20071003,DIRECTV GROUP INC,DTV,24.91000,5603900,,0.017981,0.017981
89954,20071004,DIRECTV GROUP INC,DTV,25.53000,6833500,,0.024890,0.024890
89954,20071005,DIRECTV GROUP INC,DTV,26.00000,8924300,,0.018410,0.018410
89954,20071008,DIRECTV GROUP INC,DTV,25.66000,4436900,,-0.013077,-0.013077
89954,20071009,DIRECTV GROUP INC,DTV,26.20000,5758400,,0.021044,0.021044
89954,20071010,DIRECTV GROUP INC,DTV,26.28000,4361932,,0.003053,0.003053
89954,20071011,DIRECTV GROUP INC,DTV,26.37000,5421800,,0.003425,0.003425
89954,20071012,DIRECTV GROUP INC,DTV,26.18000,4011513,,-0.007205,-0.007205
89954,20071015,DIRECTV GROUP INC,DTV,26.13000,4698200,,-0.001910,-0.001910
89954,20071016,DIRECTV GROUP INC,DTV,26.23000,5415445,,0.003827,0.003827
89954,20071017,DIRECTV GROUP INC,DTV,25.98000,5211800,,-0.009531,-0.009531
89954,20071018,DIRECTV GROUP INC,DTV,26.06000,5838900,,0.003079,0.003079
89954,20071019,DIRECTV GROUP INC,DTV,25.46000,6894800,,-0.023024,-0.023024
89954,20071022,DIRECTV GROUP INC,DTV,25.35000,4501000,,-0.004320,-0.004320
89954,20071023,DIRECTV GROUP INC,DTV,25.51000,3839800,,0.006312,0.006312
89954,20071024,DIRECTV GROUP INC,DTV,25.51000,4946000,,0.000000,0.000000
89954,20071025,DIRECTV GROUP INC,DTV,25.22000,4684800,,-0.011368,-0.011368
89954,20071026,DIRECTV GROUP INC,DTV,25.70000,2857300,,0.019033,0.019033
89954,20071029,DIRECTV GROUP INC,DTV,26.70000,5715200,,0.038911,0.038911
89954,20071030,DIRECTV GROUP INC,DTV,26.06000,4753000,,-0.023970,-0.023970
89954,20071031,DIRECTV GROUP INC,DTV,26.48000,5969600,,0.016117,0.016117
89954,20071101,DIRECTV GROUP INC,DTV,26.14000,5836600,,-0.012840,-0.012840
89954,20071102,DIRECTV GROUP INC,DTV,25.62000,6033100,,-0.019893,-0.019893
89954,20071105,DIRECTV GROUP INC,DTV,25.26000,4971508,,-0.014052,-0.014052
89954,20071106,DIRECTV GROUP INC,DTV,26.12000,6215850,,0.034046,0.034046
89954,20071107,DIRECTV GROUP INC,DTV,26.78000,9765525,,0.025268,0.025268
89954,20071108,DIRECTV GROUP INC,DTV,27.12000,11516620,,0.012696,0.012696
89954,20071109,DIRECTV GROUP INC,DTV,26.78000,8563300,,-0.012537,-0.012537
89954,20071112,DIRECTV GROUP INC,DTV,25.01000,10475080,,-0.066094,-0.066094
89954,20071113,DIRECTV GROUP INC,DTV,24.58000,9647549,,-0.017193,-0.017193
89954,20071114,DIRECTV GROUP INC,DTV,23.99000,10806730,,-0.024003,-0.024003
89954,20071115,DIRECTV GROUP INC,DTV,23.98000,6118383,,-0.000417,-0.000417
89954,20071116,DIRECTV GROUP INC,DTV,23.87000,7742977,,-0.004587,-0.004587
89954,20071119,DIRECTV GROUP INC,DTV,24.57000,11996960,,0.029325,0.029325
89954,20071120,DIRECTV GROUP INC,DTV,24.53000,7967653,,-0.001628,-0.001628
89954,20071121,DIRECTV GROUP INC,DTV,23.60000,7335600,,-0.037913,-0.037913
89954,20071123,DIRECTV GROUP INC,DTV,24.17000,2250910,,0.024153,0.024153
89954,20071126,DIRECTV GROUP INC,DTV,23.41000,6639108,,-0.031444,-0.031444
89954,20071127,DIRECTV GROUP INC,DTV,23.49000,8881883,,0.003417,0.003417
89954,20071128,DIRECTV GROUP INC,DTV,23.98000,7724360,,0.020860,0.020860
89954,20071129,DIRECTV GROUP INC,DTV,23.68000,5872042,,-0.012510,-0.012510
89954,20071130,DIRECTV GROUP INC,DTV,24.87000,8619753,,0.050253,0.050253
89954,20071203,DIRECTV GROUP INC,DTV,24.47000,2762787,11655,-0.016084,-0.016084
89954,20071204,DIRECTV GROUP INC,DTV,23.90000,8276964,24003,-0.023294,-0.023294
89954,20071205,DIRECTV GROUP INC,DTV,24.11000,6012548,21271,0.008787,0.008787
89954,20071206,DIRECTV GROUP INC,DTV,24.83000,3260932,15726,0.029863,0.029863
89954,20071207,DIRECTV GROUP INC,DTV,24.64000,3251711,16079,-0.007652,-0.007652
89954,20071210,DIRECTV GROUP INC,DTV,24.33000,2759248,13493,-0.012581,-0.012581
89954,20071211,DIRECTV GROUP INC,DTV,23.54000,5440038,24121,-0.032470,-0.032470
89954,20071212,DIRECTV GROUP INC,DTV,24.00000,4763179,22328,0.019541,0.019541
89954,20071213,DIRECTV GROUP INC,DTV,23.99000,3823636,16253,-0.000417,-0.000417
89954,20071214,DIRECTV GROUP INC,DTV,23.70000,3843238,16043,-0.012088,-0.012088
89954,20071217,DIRECTV GROUP INC,DTV,23.33000,4219242,19902,-0.015612,-0.015612
89954,20071218,DIRECTV GROUP INC,DTV,23.41000,4283384,19954,0.003429,0.003429
89954,20071219,DIRECTV GROUP INC,DTV,23.77000,3900306,17175,0.015378,0.015378
89954,20071220,DIRECTV GROUP INC,DTV,24.27000,4960789,20743,0.021035,0.021035
89954,20071221,DIRECTV GROUP INC,DTV,24.36000,8174238,18264,0.003708,0.003708
89954,20071224,DIRECTV GROUP INC,DTV,24.21000,998156,4925,-0.006158,-0.006158
89954,20071226,DIRECTV GROUP INC,DTV,23.80000,3272551,14193,-0.016935,-0.016935
89954,20071227,DIRECTV GROUP INC,DTV,23.50000,3844249,14070,-0.012605,-0.012605
89954,20071228,DIRECTV GROUP INC,DTV,23.40000,2741639,13530,-0.004255,-0.004255
89954,20071231,DIRECTV GROUP INC,DTV,23.12000,4667269,10956,-0.011966,-0.011966
89954,20080102,DIRECTV GROUP INC,DTV,22.51000,8510865,25154,-0.026384,-0.026384
89954,20080103,DIRECTV GROUP INC,DTV,22.42000,5003573,18361,-0.003998,-0.003998
89954,20080104,DIRECTV GROUP INC,DTV,21.58000,6307749,23309,-0.037467,-0.037467
89954,20080107,DIRECTV GROUP INC,DTV,21.60000,9221137,31482,0.000927,0.000927
89954,20080108,DIRECTV GROUP INC,DTV,21.82000,12366572,38166,0.010185,0.010185
89954,20080109,DIRECTV GROUP INC,DTV,21.84000,10275645,33470,0.000917,0.000917
89954,20080110,DIRECTV GROUP INC,DTV,21.96000,5214012,24637,0.005494,0.005494
89954,20080111,DIRECTV GROUP INC,DTV,21.72000,5781415,24192,-0.010929,-0.010929
89954,20080114,DIRECTV GROUP INC,DTV,21.29000,5830291,23526,-0.019797,-0.019797
89954,20080115,DIRECTV GROUP INC,DTV,20.45000,8994637,26706,-0.039455,-0.039455
89954,20080116,DIRECTV GROUP INC,DTV,20.15000,11649493,36395,-0.014670,-0.014670
89954,20080117,DIRECTV GROUP INC,DTV,19.64000,11796214,29551,-0.025310,-0.025310
89954,20080118,DIRECTV GROUP INC,DTV,19.67000,11212117,30967,0.001528,0.001528
89954,20080122,DIRECTV GROUP INC,DTV,20.06000,13035329,44609,0.019827,0.019827
89954,20080123,DIRECTV GROUP INC,DTV,21.35000,15107227,54272,0.064307,0.064307
89954,20080124,DIRECTV GROUP INC,DTV,22.38000,9850405,31546,0.048244,0.048244
89954,20080125,DIRECTV GROUP INC,DTV,21.99000,8670236,31266,-0.017426,-0.017426
89954,20080128,DIRECTV GROUP INC,DTV,22.78000,7808058,30203,0.035925,0.035925
89954,20080129,DIRECTV GROUP INC,DTV,22.86000,5746460,23485,0.003512,0.003512
89954,20080130,DIRECTV GROUP INC,DTV,22.33000,4505153,20609,-0.023185,-0.023185
89954,20080131,DIRECTV GROUP INC,DTV,22.58000,6440208,20570,0.011196,0.011196
89954,20080201,DIRECTV GROUP INC,DTV,23.98000,7026883,27400,0.062002,0.062002
89954,20080204,DIRECTV GROUP INC,DTV,23.35000,5794366,20331,-0.026272,-0.026272
89954,20080205,DIRECTV GROUP INC,DTV,22.82000,5636482,26277,-0.022698,-0.022698
89954,20080206,DIRECTV GROUP INC,DTV,22.81000,6424025,19931,-0.000438,-0.000438
89954,20080207,DIRECTV GROUP INC,DTV,22.89000,7047063,27210,0.003507,0.003507
89954,20080208,DIRECTV GROUP INC,DTV,23.13000,4342082,20061,0.010485,0.010485
89954,20080211,DIRECTV GROUP INC,DTV,23.28000,4261626,19644,0.006485,0.006485
89954,20080212,DIRECTV GROUP INC,DTV,23.88000,6183847,27698,0.025773,0.025773
89954,20080213,DIRECTV GROUP INC,DTV,24.83000,10437303,29690,0.039782,0.039782
89954,20080214,DIRECTV GROUP INC,DTV,25.21000,9991374,33386,0.015304,0.015304
89954,20080215,DIRECTV GROUP INC,DTV,25.49000,10034367,35792,0.011107,0.011107
89954,20080219,DIRECTV GROUP INC,DTV,25.45000,5668971,25486,-0.001569,-0.001569
89954,20080220,DIRECTV GROUP INC,DTV,25.55000,5655016,28021,0.003929,0.003929
89954,20080221,DIRECTV GROUP INC,DTV,24.99000,4954648,21682,-0.021918,-0.021918
89954,20080222,DIRECTV GROUP INC,DTV,25.87000,7074388,30955,0.035214,0.035214
89954,20080225,DIRECTV GROUP INC,DTV,26.16000,6497840,25424,0.011210,0.011210
89954,20080226,DIRECTV GROUP INC,DTV,26.29000,8784306,27872,0.004969,0.004969
89954,20080227,DIRECTV GROUP INC,DTV,26.49000,6739158,22706,0.007607,0.007607
89954,20080228,DIRECTV GROUP INC,DTV,26.04000,8425145,33909,-0.016987,-0.016987
89954,20080229,DIRECTV GROUP INC,DTV,25.05000,6301297,25292,-0.038018,-0.038018
89954,20080303,DIRECTV GROUP INC,DTV,25.48000,7616405,30431,0.017166,0.017166
89954,20080304,DIRECTV GROUP INC,DTV,26.13000,8618310,33561,0.025510,0.025510
89954,20080305,DIRECTV GROUP INC,DTV,25.79000,7395884,30222,-0.013012,-0.013012
89954,20080306,DIRECTV GROUP INC,DTV,25.29000,6053221,28268,-0.019387,-0.019387
89954,20080307,DIRECTV GROUP INC,DTV,24.75000,7220658,27996,-0.021352,-0.021352
89954,20080310,DIRECTV GROUP INC,DTV,23.98000,7002530,28144,-0.031111,-0.031111
89954,20080311,DIRECTV GROUP INC,DTV,24.90000,9403419,37201,0.038365,0.038365
89954,20080312,DIRECTV GROUP INC,DTV,25.01000,5890451,23360,0.004418,0.004418
89954,20080313,DIRECTV GROUP INC,DTV,25.25000,8998297,36638,0.009596,0.009596
89954,20080314,DIRECTV GROUP INC,DTV,24.75000,6863666,32894,-0.019802,-0.019802
89954,20080317,DIRECTV GROUP INC,DTV,24.45000,8238945,39691,-0.012121,-0.012121
89954,20080318,DIRECTV GROUP INC,DTV,25.21000,5379019,25267,0.031084,0.031084
89954,20080319,DIRECTV GROUP INC,DTV,24.25000,6920194,28474,-0.038080,-0.038080
89954,20080320,DIRECTV GROUP INC,DTV,24.55000,7478113,24755,0.012371,0.012371
89954,20080324,DIRECTV GROUP INC,DTV,25.30000,5469843,24190,0.030550,0.030550
89954,20080325,DIRECTV GROUP INC,DTV,25.08000,4678945,20272,-0.008696,-0.008696
89954,20080326,DIRECTV GROUP INC,DTV,25.24000,5220420,20644,0.006380,0.006380
89954,20080327,DIRECTV GROUP INC,DTV,24.84000,4499332,19599,-0.015848,-0.015848
89954,20080328,DIRECTV GROUP INC,DTV,24.64000,4014507,16727,-0.008052,-0.008052
89954,20080331,DIRECTV GROUP INC,DTV,24.79000,8267817,28076,0.006088,0.006088
89954,20080401,DIRECTV GROUP INC,DTV,25.75000,5602437,23811,0.038725,0.038725
89954,20080402,DIRECTV GROUP INC,DTV,26.00000,88115428,29665,0.009709,0.009709
89954,20080403,DIRECTV GROUP INC,DTV,26.42000,10161473,35873,0.016154,0.016154
89954,20080404,DIRECTV GROUP INC,DTV,26.44000,7202032,33289,0.000757,0.000757
89954,20080407,DIRECTV GROUP INC,DTV,26.43000,2959083,15088,-0.000378,-0.000378
89954,20080408,DIRECTV GROUP INC,DTV,26.26000,3313238,16399,-0.006432,-0.006432
89954,20080409,DIRECTV GROUP INC,DTV,26.00000,6422994,23048,-0.009901,-0.009901
89954,20080410,DIRECTV GROUP INC,DTV,26.21000,5562171,26103,0.008077,0.008077
89954,20080411,DIRECTV GROUP INC,DTV,25.74000,5043150,18111,-0.017932,-0.017932
89954,20080414,DIRECTV GROUP INC,DTV,25.54000,2722333,12025,-0.007770,-0.007770
89954,20080415,DIRECTV GROUP INC,DTV,25.36000,3024896,15382,-0.007048,-0.007048
89954,20080416,DIRECTV GROUP INC,DTV,25.74000,6555106,20043,0.014984,0.014984
89954,20080417,DIRECTV GROUP INC,DTV,25.45000,6239849,23031,-0.011266,-0.011266
89954,20080418,DIRECTV GROUP INC,DTV,25.79000,6725040,22198,0.013360,0.013360
89954,20080421,DIRECTV GROUP INC,DTV,26.57000,5534739,20248,0.030244,0.030244
89954,20080422,DIRECTV GROUP INC,DTV,26.07000,4687356,21749,-0.018818,-0.018818
89954,20080423,DIRECTV GROUP INC,DTV,26.25000,10425745,28889,0.006904,0.006904
89954,20080424,DIRECTV GROUP INC,DTV,25.55000,9976972,35210,-0.026667,-0.026667
89954,20080425,DIRECTV GROUP INC,DTV,25.25000,6311340,25253,-0.011742,-0.011742
89954,20080428,DIRECTV GROUP INC,DTV,25.22000,12391331,33561,-0.001188,-0.001188
89954,20080429,DIRECTV GROUP INC,DTV,25.54000,54376862,58516,0.012688,0.012688
89954,20080430,DIRECTV GROUP INC,DTV,24.64000,14130650,47280,-0.035239,-0.035239
89954,20080501,DIRECTV GROUP INC,DTV,25.74000,12456655,41611,0.044643,0.044643
89954,20080502,DIRECTV GROUP INC,DTV,25.83000,7131458,27107,0.003497,0.003497
89954,20080505,DIRECTV GROUP INC,DTV,25.55000,5253662,21444,-0.010840,-0.010840
89954,20080506,DIRECTV GROUP INC,DTV,25.80000,10040756,35764,0.009785,0.009785
89954,20080507,DIRECTV GROUP INC,DTV,27.01000,17237734,56623,0.046899,0.046899
89954,20080508,DIRECTV GROUP INC,DTV,27.40000,9416139,42323,0.014439,0.014439
89954,20080509,DIRECTV GROUP INC,DTV,27.02000,10566104,35593,-0.013869,-0.013869
89954,20080512,DIRECTV GROUP INC,DTV,27.48000,8795625,34191,0.017024,0.017024
89954,20080513,DIRECTV GROUP INC,DTV,27.55000,9708668,35561,0.002547,0.002547
89954,20080514,DIRECTV GROUP INC,DTV,27.95000,9859453,33587,0.014519,0.014519
89954,20080515,DIRECTV GROUP INC,DTV,28.16000,6100229,23395,0.007513,0.007513
89954,20080516,DIRECTV GROUP INC,DTV,27.59000,12103365,29638,-0.020241,-0.020241
89954,20080519,DIRECTV GROUP INC,DTV,27.77000,5808180,24030,0.006524,0.006524
89954,20080520,DIRECTV GROUP INC,DTV,27.54000,6314197,25557,-0.008282,-0.008282
89954,20080521,DIRECTV GROUP INC,DTV,27.46000,7393351,32566,-0.002905,-0.002905
89954,20080522,DIRECTV GROUP INC,DTV,27.50000,7297430,25637,0.001457,0.001457
89954,20080523,DIRECTV GROUP INC,DTV,27.39000,5573321,29486,-0.004000,-0.004000
89954,20080527,DIRECTV GROUP INC,DTV,27.56000,6700521,28775,0.006207,0.006207
89954,20080528,DIRECTV GROUP INC,DTV,27.94000,8094071,32912,0.013788,0.013788
89954,20080529,DIRECTV GROUP INC,DTV,28.04000,5562673,26190,0.003579,0.003579
89954,20080530,DIRECTV GROUP INC,DTV,28.10000,5126172,20767,0.002140,0.002140
89954,20080602,DIRECTV GROUP INC,DTV,28.39000,6655611,32654,0.010320,0.010320
89954,20080603,DIRECTV GROUP INC,DTV,28.41000,10335819,40284,0.000704,0.000704
89954,20080604,DIRECTV GROUP INC,DTV,28.67000,10041038,46250,0.009152,0.009152
89954,20080605,DIRECTV GROUP INC,DTV,28.49000,8684870,37114,-0.006278,-0.006278
89954,20080606,DIRECTV GROUP INC,DTV,27.70000,9116398,43887,-0.027729,-0.027729
89954,20080609,DIRECTV GROUP INC,DTV,27.70000,6404515,30533,0.000000,0.000000
89954,20080610,DIRECTV GROUP INC,DTV,27.95000,8755046,40577,0.009025,0.009025
89954,20080611,DIRECTV GROUP INC,DTV,27.59000,7205935,34608,-0.012880,-0.012880
89954,20080612,DIRECTV GROUP INC,DTV,27.36000,6527175,28030,-0.008336,-0.008336
89954,20080613,DIRECTV GROUP INC,DTV,27.92000,7083979,35537,0.020468,0.020468
89954,20080616,DIRECTV GROUP INC,DTV,27.89000,7287591,33429,-0.001075,-0.001075
89954,20080617,DIRECTV GROUP INC,DTV,27.72000,5972629,25001,-0.006095,-0.006095
89954,20080618,DIRECTV GROUP INC,DTV,27.23000,10020256,34963,-0.017677,-0.017677
89954,20080619,DIRECTV GROUP INC,DTV,27.81000,8780888,44849,0.021300,0.021300
89954,20080620,DIRECTV GROUP INC,DTV,27.32000,10180430,35648,-0.017620,-0.017620
89954,20080623,DIRECTV GROUP INC,DTV,26.93000,9549376,37214,-0.014275,-0.014275
89954,20080624,DIRECTV GROUP INC,DTV,25.88000,13797152,54503,-0.038990,-0.038990
89954,20080625,DIRECTV GROUP INC,DTV,26.33000,10795759,48567,0.017388,0.017388
89954,20080626,DIRECTV GROUP INC,DTV,25.76000,11296708,44190,-0.021648,-0.021648
89954,20080627,DIRECTV GROUP INC,DTV,25.58000,14672954,37775,-0.006988,-0.006988
89954,20080630,DIRECTV GROUP INC,DTV,25.91000,7158726,34075,0.012901,0.012901
89954,20080701,DIRECTV GROUP INC,DTV,25.64000,10818059,54517,-0.010421,-0.010421
